@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_5 numeric
@attribute PROB_Z_GT_4 numeric
@attribute PROB_Z_GT_3 numeric
@attribute PROB_Z_GT_2 numeric
@attribute PROB_Z_GT_1 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@data
0.54,-1.2938,?,?,?,0.0001623,1.973,719.8,?,?,22.57,1097,1.024,0.0093361,0.0261202,0.0618719,0.126659,0.29582,'yes','yes',0.320636956952512,0.121996154775843,0.175861795898527,0.0269045776221901,0.445751032559201,0.336218133568764,0.0444119656458497,0.489653857890517,0.310216771904379,0.135003536008298,0.141687927534804,0.85861693858169,0.572828403441235,0.401864422019571,0.0675950674340129,0.26272572344169,0.694704018300399,0.850280838552862,0.0082445025909692,0.459666108712554,0.980163822649047,0.423030147328973,0.802264030324295,0.541236831340939,0.444919979665428,0.694206633605063,0.386074504815042,0.925681794062257,0.955426856176928,0.118555300403386
3.038,-1.3115,?,?,?,9.483e-05,2.0491,42,?,?,17.95,6719,128,0.133848,0.28528,0.513016,0.757435,0.959684,'no','no',0.836566362297162,0.722415585303679,0.508234503213316,0.472648696042597,0.756928302813321,0.483686951687559,0.119211410405114,0.878740901593119,0.585376943228766,0.50725762033835,0.903971584048122,0.59085754933767,0.507575560128316,0.964502411196008,0.513252897420898,0.968927911482751,0.023924698587507,0.234859887743369,0.531596089480445,0.673063181806356,0.342418784741312,0.31002378067933,0.598864344647154,0.525220111710951,0.736067612888291,0.0552868200466037,0.775772496359423,0.802721107611433,0.0515802714508027,0.358726519392803
1.55,-1.016,?,?,?,4.785e-05,2.202,62.6,?,?,15.07,525,1.024,0.0417113,0.123815,0.295916,0.55972,0.890681,'yes','yes',0.849147546337917,0.110507810255513,0.366091648349538,0.368504471844062,0.754146786872298,0.515164615120739,0.921284513548017,0.543350388528779,0.673379227286205,0.448285506106913,0.380127413198352,0.0235322280786932,0.00893848156556487,0.940308512654155,0.180866190232337,0.349461285863072,0.540676814271137,0.667261547874659,0.585099728312343,0.110713318688795,0.242449691519141,0.350381917553023,0.696648054989055,0.222497889539227,0.522869582753628,0.303085247054696,0.645360329886898,0.814483380643651,0.56473811599426,0.883580756839365
2.352,-1.5259,?,?,?,2.697e-05,2.0755,25.9,?,?,10.23,491,3.072,0.0829877,0.208746,0.424062,0.681678,0.932453,'yes','yes',0.749331718077883,0.0204989418853074,0.0913873703684658,0.0658280053175986,0.130103214178234,0.852413726039231,0.297740898793563,0.0346698216162622,0.0850582774728537,0.267263097921386,0.959337670123205,0.162111897021532,0.141939101973549,0.389835755806416,0.507510979659855,0.478180188219994,0.87362799863331,0.842633680673316,0.202810900053009,0.617670191917568,0.546323016751558,0.431724179070443,0.0515162271913141,0.642335860058665,0.608566258801147,0.417497007641941,0.307078547310084,0.938676757505164,0.143662928370759,0.578122368780896
4.9,-1.4133,?,?,?,?,2.1623,22.3,?,?,10.54,2188,64,0.14337,0.308321,0.549178,0.787899,0.965569,'no','no',0.610768464859575,0.750774989370257,0.229688549647108,0.744740568567067,0.82563011534512,0.821967245312408,0.596581070916727,0.359328699996695,0.469612532993779,0.648531293962151,0.418668512022123,0.46222429885529,0.725791294127703,0.585946997161955,0.299709426239133,0.882374535314739,0.289021314354613,0.00893294345587492,0.656091273063794,0.889703278662637,0.0562920512165874,0.498018947429955,0.156032230937853,0.367115987231955,0.738026968436316,0.0857459974940866,0.0355443051084876,0.559482394019142,0.526939522009343,0.65648817201145
2.71,-1.1771,?,?,?,4.765e-05,2.3996,17.2,?,?,11.07,1020,12.16,0.0356374,0.0872283,0.187079,0.359164,0.753257,'yes','yes',0.728525658370927,0.445465436670929,0.661601253086701,0.902720535872504,0.889343757648021,0.24031212949194,0.336794148432091,0.397026672028005,0.129727656953037,0.201237470377237,0.949079365935177,0.714279146166518,0.278496352024376,0.123288672184572,0.297364842845127,0.212345230160281,0.391559569397941,0.413850884884596,0.089281735708937,0.465575568377972,0.425334702478722,0.229148254496977,0.365827129688114,0.438371575903147,0.310430221492425,0.86354805692099,0.997295017587021,0.251719952560961,0.838965988717973,0.449258346110582
0.82,-1.004,?,?,?,5.926e-05,1.8098,262.1,?,?,?,?,?,0.00582563,0.02026,0.0597917,0.163331,0.57865,?,'yes',0.341864204732701,0.528930273139849,0.544429493602365,0.254035535268486,0.650325705762953,0.438354382058606,0.755755689227954,0.730438857804984,0.790568719618022,0.349388049216941,0.88837743899785,0.844281912082806,0.0634589795954525,0.868111734511331,0.274492100346833,0.728706245077774,0.928143015597016,0.364478281000629,0.785112470854074,0.0374862588942051,0.560467097442597,0.0706660635769367,0.95784605992958,0.462493320228532,0.278854165226221,0.746039951220155,0.190435677999631,0.651857566554099,0.73149210982956,0.980353088118136
3.8479,-1.4333,?,?,?,3.569e-05,1.9514,16,?,?,11.49,2138,64,0.0884743,0.218448,0.438525,0.69749,0.93966,'no','yes',0.000299776671454310,0.419338849140331,0.346056316979229,0.377060967963189,0.0685825685504824,0.795132201164961,0.825345386983827,0.634032372850925,0.764513842761517,0.151139738969505,0.0834166719578207,0.681451440555975,0.0783483472187072,0.527502279030159,0.6387550230138,0.262323544826359,0.52659440622665,0.828905559843406,0.992907588835806,0.161703071091324,0.816409810679033,0.154310666956007,0.980115599930286,0.443015868542716,0.868409826885909,0.481055881129578,0.840098826447502,0.383445779792964,0.929575325455517,0.519071290036663
2.31,?,-2.0015,?,?,?,2.2968,8.6,?,?,8.48,2083,64,0.0340764,0.101626,0.245502,0.481101,0.83869,'no','yes',0.0647114091552794,0.715467100031674,0.895953915314749,0.0725559839047492,0.219272663351148,0.506513589993119,0.625671555288136,0.797419619513676,0.043345614336431,0.354853089898825,0.702061862451956,0.585707004880533,0.164971268735826,0.0410540697630495,0.705163801787421,0.623773114057258,0.65619634417817,0.473301975056529,0.0553902932442725,0.000976226991042495,0.635936128906906,0.336240272037685,0.95887378626503,0.584145853994414,0.257006784202531,0.492267253343016,0.23178952652961,0.108739763032645,0.817806850420311,0.113050251500681
3.91,-1.4744,?,?,?,0.0003059,2.1023,42.8,?,?,8.42,204,1.024,0.0665156,0.175267,0.378437,0.650194,0.929903,'yes','no',0.201536890817806,0.415055018151179,0.0656781366560608,0.548901258036494,0.303579172585160,0.50039365561679,0.077824730426073,0.332004549214616,0.80819407175295,0.320931068155915,0.389740424463525,0.85034364880994,0.447800663299859,0.0984021716285497,0.39353194553405,0.864380666054785,0.839182898867875,0.0535916700027883,0.42420587898232,0.750102807069197,0.806342843687162,0.658970047719777,0.522473351797089,0.844817877747118,0.66431119502522,0.861698643071577,0.868800949072465,0.257515372941270,0.816242327913642,0.279510560911149
3.44,-0.6588,?,?,?,?,2.1926,15.8,?,?,8.14,361,4.096,0.0211573,0.0719493,0.195245,0.427228,0.820965,'yes','no',0.824838416650891,0.218136203940958,0.128169031813741,0.0768842622637749,0.584656302118674,0.546910199336708,0.301405987003818,0.719861298333853,0.722022430505604,0.0523412432521582,0.0587166321929544,0.794845916330814,0.189368760911748,0.570428269216791,0.440790872322395,0.224566156975925,0.202807357301936,0.354270762065426,0.841836277628317,0.227942810161039,0.37311493861489,0.117814770666882,0.707709664246067,0.770984146976843,0.627653239760548,0.166798094054684,0.974637344945222,0.530390939442441,0.469300054945052,0.512801349628717
0.0331,-0.8437,?,?,?,?,3.83,6.3,?,?,7.84,2111,80,0.127173,0.271464,0.491152,0.731842,0.948556,'no','yes',0.69307150831446,0.477039280580357,0.509178842883557,0.533911175327376,0.651928181294352,0.645279222168028,0.191503921756521,0.750822132918984,0.744111772859469,0.471949190832675,0.803919711150229,0.578268208773807,0.0131827953737229,0.90025656321086,0.155455679865554,0.807734618894756,0.566405989229679,0.157694564899430,0.98157994193025,0.960905789863318,0.982933136168867,0.908441128442064,0.0605116768274456,0.294325139373541,0.823564646067098,0.708852961659431,0.202695305692032,0.941766651114449,0.538439982105047,0.374068897683173
0.696,-0.6803,?,?,?,?,1.6982,13.7,?,?,10.01,1837,88,0.0953682,0.216866,0.417916,0.666279,0.929137,'no','yes',0.528686820762232,0.558006977196783,0.983479239046574,0.622588961850852,0.79058653395623,0.58973530260846,0.277171858120710,0.725807439768687,0.981760254595429,0.293003652011976,0.493127726716921,0.367006654618308,0.226159737445414,0.283377313055098,0.667225673794746,0.361010172171518,0.899675973923877,0.0235855923965573,0.62349103949964,0.476531042717397,0.105779292760417,0.945657827658579,0.689732922241092,0.118763569975272,0.480481610167772,0.631698331329972,0.8250021035783,0.00493749184533954,0.131095317658037,0.710988626815379
2.512,-0.5208,?,?,?,9.472e-05,1.9029,24.4,?,?,9.79,241,4.096,0.0279732,0.0896585,0.233307,0.488493,0.861568,'yes','yes',0.742794777499512,0.512089761439711,0.110672036651522,0.787643796531484,0.731050932081416,0.623264906229451,0.963954415638,0.0963208798784763,0.137025573989376,0.524887184379622,0.517568152397871,0.578389549162239,0.786000637337565,0.339396511204541,0.407903780927882,0.0690662646666169,0.445372213842347,0.143837845884264,0.951996988616884,0.490480995969847,0.114805595017970,0.99452742561698,0.362015791470185,0.216371830087155,0.866570895304903,0.0542430023197085,0.756279775639996,0.181677711429074,0.926464695483446,0.72435344196856
1.165,-0.4458,?,?,?,?,2.2145,10.3,?,?,7.29,187,1.408,0.0628252,0.163681,0.349422,0.601539,0.899157,'yes','no',0.61115281842649,0.193334327312186,0.685240843333304,0.635951683158055,0.93670615600422,0.198076946893707,0.556563747348264,0.446971381083131,0.855524546466768,0.301311787916347,0.373374151298776,0.533463695086539,0.604294831398875,0.737527620745823,0.124751499155536,0.790987943066284,0.336739651160315,0.929878213908523,0.118127861991525,0.804085508687422,0.225895121460781,0.424851832678542,0.47032975195907,0.0500277257524431,0.584048944525421,0.97855871450156,0.592274760827422,0.566022592131048,0.99051173008047,0.697316381381825
8.1,-0.7002,?,?,?,?,1.9477,31.3,?,?,8.16,203,1.024,0.0518429,0.136544,0.302835,0.555372,0.885284,'yes','no',0.725803825305775,0.665919610764831,0.584880339214578,0.713572354055941,0.0947074829600751,0.32778200507164,0.995574935572222,0.0658632556442171,0.897359307389706,0.8474913649261,0.396868588868529,0.760584861971438,0.131556111853570,0.585093265399337,0.307013575220481,0.939748052507639,0.826454088324681,0.91075137234293,0.219423523172736,0.727260120911524,0.631100151920691,0.685100894421339,0.777076467638835,0.602170369355008,0.459643034497276,0.930361258098856,0.825120038818568,0.958218243671581,0.941283530322835,0.427924217190593
1.608,-1.387,?,?,?,0.0001712,2.1247,52.4,?,?,8.16,163,1.024,0.0430794,0.126235,0.297922,0.558792,0.889404,'yes','yes',0.580410133814439,0.682838934008032,0.162955299951136,0.0667830794118345,0.468844378599897,0.0580940877553076,0.288416812662035,0.776630914537236,0.683242838829756,0.629913265584037,0.471302046906203,0.992106552701443,0.286661353660747,0.771860298002139,0.412941857241094,0.205543653806672,0.284657960291952,0.582116049248725,0.690861094975844,0.562664272496477,0.471056958194822,0.277828690595925,0.652315431740135,0.630269200075418,0.937433303333819,0.933694346109405,0.304089334094897,0.809689922025427,0.938857885077596,0.573169944807887
2.04,?,?,?,?,?,1.9044,10.4,?,?,9.07,384,4.096,0.0519768,0.141616,0.314471,0.56304,0.88103,'yes','yes',0.63986265542917,0.33351055951789,0.554047628538683,0.68867244455032,0.505040389718488,0.971101970644668,0.444784442894161,0.721443370450288,0.471640474162996,0.814534639241174,0.923711532261223,0.0381447786930948,0.831611243775114,0.691007916582748,0.941426834790036,0.533537132665515,0.260114923352376,0.785990828415379,0.594643326709047,0.627126747975126,0.911122795660049,0.184388105990365,0.196748880436644,0.719950030790642,0.144173371139914,0.0915303877554834,0.307980894343928,0.136854883050546,0.748380329459906,0.212161326082423
0.97,-0.275,?,?,?,?,2.3829,12.5,?,?,10.8,2494,64,0.0926791,0.199427,0.373854,0.602344,0.900667,'no','yes',0.94823281862773,0.531967745162547,0.691802048822865,0.0295558434445411,0.832980226026848,0.320531361270696,0.717830954585224,0.702372808475047,0.513992066960782,0.716120729688555,0.577326198574156,0.904232275905088,0.13125216239132,0.602472053840756,0.736602747114375,0.383718113414943,0.545284520136192,0.484189960407093,0.208120601950213,0.737572363810614,0.758014090824872,0.900078605627641,0.995746232802048,0.935977363027632,0.807633332209662,0.209901038324460,0.649399834219366,0.81672963895835,0.601033058948815,0.77397111733444
2.752,-1.4019,?,?,?,4.211e-05,2.1827,68.4,?,?,9.18,243,1.024,0.0397789,0.0992083,0.214171,0.408662,0.815385,'yes','yes',0.653266583103687,0.892988021485507,0.872520438861102,0.581801141612232,0.954717845888808,0.560855813557282,0.737592929974198,0.838764696614817,0.78051027096808,0.559994098963216,0.722315040882677,0.798479134216905,0.229924023151398,0.75314779067412,0.444928594632074,0.564007658744231,0.957484339363873,0.591097464086488,0.374560846248642,0.157670696964487,0.990366462385282,0.880782653344795,0.0241788527928293,0.702080510091037,0.225465600611642,0.317149457056075,0.670290675479919,0.336348228156567,0.843374331016093,0.56106425775215
1.092,-1.2759,?,?,?,?,1.1707,45.2,?,?,9.06,195,1.024,0.0456277,0.132201,0.308254,0.570717,0.895218,'yes','no',0.279731551883742,0.187097823712975,0.212559101171792,0.467755132820457,0.488082563737407,0.371858849888667,0.366134110372514,0.990221797022969,0.561518121045083,0.85381996515207,0.495377797400579,0.598872895818204,0.224003287730739,0.344604990445077,0.75519254617393,0.563995467033237,0.209492857335135,0.668663355056196,0.590055413078517,0.560371652245522,0.501769561786205,0.9004120468162,0.559819870162755,0.144507026299834,0.783312782878056,0.143393261590973,0.593858911190182,0.766929531469941,0.755980968941003,0.988805530359969
0.54,-1.7949,?,?,?,7.6e-05,2.0837,44.7,?,?,7.13,243,4.096,0.0701303,0.174465,0.361141,0.612944,0.911346,'yes','yes',0.414953527972102,0.048011670820415,0.396759879775345,0.110508212354034,0.564439083216712,0.340957300039008,0.921135733136907,0.292755335336551,0.119280189974234,0.870675646932796,0.654691628878936,0.578671759460121,0.121875012526289,0.759393964195624,0.972326925722882,0.194266563281417,0.56314079510048,0.773954984499142,0.611864282283932,0.289054262218997,0.0825026000384241,0.896237779408693,0.216765085468069,0.471025300677866,0.912585365585983,0.768137603998184,0.379568548174575,0.179325320525095,0.0785661132540554,0.611142597859725
2.9,-1.4392,?,?,?,7.904e-05,1.9904,39.3,?,?,10,?,1.024,0.0147738,0.0502642,0.142319,0.346327,0.791142,'yes','no',0.87434668559581,0.456447677686810,0.840829363558441,0.0849358059931546,0.748105007456616,0.463334141066298,0.695490914396942,0.439049442764372,0.786087437300012,0.95636099902913,0.269943678053096,0.50874158134684,0.833414101973176,0.93223056010902,0.474573001032695,0.91526601696387,0.239162435522303,0.712239800253883,0.238090533530340,0.90483460132964,0.384169190656394,0.837563290493563,0.203007392352447,0.144665692234412,0.96551837050356,0.113670228049159,0.769046768313274,0.512791275512427,0.349043053342029,0.154886682983488
5.3,-0.4337,?,?,?,2.294e-05,1.9183,6.8,?,?,?,?,?,0.0887727,0.213529,0.422886,0.674161,0.927248,?,'no',0.921664774650708,0.251805962063372,0.463731158291921,0.0776414787396789,0.243738392367959,0.798209604341537,0.920444598654285,0.963462469168007,0.239466937026009,0.64415681315586,0.757413164246827,0.0148977902717888,0.606613853946328,0.719724568771198,0.786795862251893,0.173528226325288,0.969187459675595,0.403610815759748,0.353782223537564,0.221262162085623,0.804090411635116,0.0178202562965453,0.754633805016056,0.638412345433608,0.334573168307543,0.745396772399545,0.345146586652845,0.179061306873336,0.95254034246318,0.293640991905704
0.937,-1.089,?,?,?,3.155e-05,1.8741,725.4,?,?,22.5,1909,1.024,0.00401552,0.0169694,0.0599726,0.194432,0.668461,'yes','yes',0.0205662206280977,0.105593290179968,0.420189695665613,0.0167530695907772,0.0258585754781961,0.167237271787599,0.0108268309850246,0.255341943353415,0.732178454753011,0.268374134786427,0.711304294178262,0.360622216481715,0.26808147970587,0.868373835459352,0.422434222185984,0.344236520351842,0.0428246527444571,0.547784136841074,0.41474328818731,0.673988022143021,0.33910924452357,0.445443572476506,0.342809245921671,0.83609244832769,0.190565401455387,0.163103668717667,0.689671874511987,0.167185416212305,0.845694922376424,0.0608545953873545
1.95,-1.0297,?,?,?,?,1.629,60.5,?,?,15.1,459,1.024,0.0308309,0.097116,0.247643,0.504738,0.866999,'yes','yes',0.869898474542424,0.93886569654569,0.747993182623759,0.271179577801377,0.61049179895781,0.306237271986902,0.121673253132030,0.0243688174523413,0.102587514091283,0.274101839866489,0.598076631082222,0.0389601837377995,0.138874086318538,0.930615741293877,0.713471319293603,0.920877788914368,0.0362791689112782,0.219991296995431,0.974510272266343,0.492522944230586,0.226649393327534,0.114186252001673,0.429976685205474,0.849372092401609,0.495840572752059,0.906452586874366,0.905491969082505,0.331453754100949,0.572894736658782,0.94855315797031
1.51,-1.4146,?,?,?,2.715e-05,1.9148,45.7,?,?,12.69,332,1.024,0.0426685,0.125541,0.296911,0.556522,0.88668,'yes','yes',0.60847717965953,0.594864551676437,0.83276437711902,0.124421411892399,0.914377826265991,0.332953595323488,0.0384670235216618,0.648165522376075,0.879834099905565,0.277625244110823,0.0965659532230347,0.0687941876240075,0.527069854550064,0.109590847278014,0.417525463970378,0.53294606343843,0.230634778272361,0.646639202022925,0.299252917990088,0.531141343293712,0.913861457258463,0.953694362891838,0.173154591815546,0.988593223271891,0.0545297090429813,0.15639289165847,0.356529078446329,0.0174962575547397,0.540584464324638,0.404974006582052
0.542,-1.5913,?,?,?,0.0005874,2.3679,295.2,?,?,18.67,813,1.024,0.020167,0.048831,0.101965,0.187781,0.398399,'yes','yes',0.892594018718228,0.293597221607342,0.604503437876701,0.430818135850132,0.495857672765851,0.796128739137203,0.348601340083405,0.541006680810824,0.000271321972832084,0.663091528695077,0.277072258060798,0.198520661564544,0.224139806348830,0.434481617994606,0.0563930817879736,0.826725867111236,0.0524661741219461,0.567990965209901,0.210852061631158,0.420605859020725,0.48174993135035,0.422340388642624,0.834430017741397,0.281801643781364,0.252376846037805,0.229940186021850,0.534856280544773,0.695252337493002,0.0235187325160950,0.467512169852853
0.544,-1.0778,?,?,?,4.8e-05,1.958,131.7,?,?,23.3,3348,1.024,0.00261201,0.009013,0.0262178,0.069166,0.249527,'yes','yes',0.849303257884458,0.266416728263721,0.46010628156364,0.0854455393273383,0.882711041718721,0.501486709574237,0.120276423636824,0.648006311850622,0.919706326443702,0.558035503374413,0.0170357495080680,0.350572621915489,0.715975658269599,0.693665565224364,0.909647933905944,0.832407022360712,0.19821505038999,0.641192593611777,0.386799815343693,0.297499009640887,0.458780411165208,0.0739925613161176,0.231777445878834,0.966873760335147,0.455387546215206,0.677602906478569,0.562296360731125,0.948784755542874,0.375933867879212,0.126830475172028
0.92,-1.329,?,?,?,?,1.8902,35.8,?,?,12.12,225,0.128,0.0229165,0.0759837,0.201673,0.431911,0.817469,'yes','yes',0.196789251640439,0.0166700182016939,0.0761474943719804,0.0811630936805159,0.905629381071776,0.675887072458863,0.254755483707413,0.133488029241562,0.131292652571574,0.0174054140225053,0.909399811178446,0.316604067338631,0.123518777312711,0.689312524162233,0.417225761339068,0.719963999465108,0.466921435669065,0.419985967222601,0.679793833056465,0.583145471522585,0.3458205035422,0.926333297975361,0.638328512432054,0.887003946350887,0.45677554467693,0.884305738611147,0.79426263552159,0.787114745471627,0.773459245683625,0.148722513811663
