@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
1.545,?,19.02,5.814e-08,8.3,0.205,2.97,?,?,?,0.02016,?,'yes','312047',0.350916001014411,0.294867743970826,0.225362068973482,0.172012593364343,0.467528481967747,0.744229075266048,0.233702316880226,0.567582992138341,0.550944428890944,0.97207141900435,0.262720067519695,0.133782546501607,0.0173761544283479,0.807810480939224,0.392794440733269,0.483753924258053,0.0980185186490417,0.872511085355654,0.866648263996467,0.187911139335483,0.723787891678512,0.89738234365359,0.894377280259505,0.0580399979371578,0.923872619401664,0.878954795189202,0.407520590815693,0.702141254674643,0.166633950779215,0.947694566799328,0.272363498806953,0.510876152198762,0.9466101329308,0.219440779415891,0.291100754635409,0.96202951692976,0.0607484504580498,0.291356804547831,0.00808071717619896,0.748303391737863,0.611211554147303,0.432541268412024,0.49557366897352,0.0808272541034967,0.154203955782577,0.30441330303438,0.726385914487764,0.398845901247114,0.926236723549664,0.664916740031913,0.701299235690385,0.190159542718902,0.792341859312728,0.465771836228669,0.363197831669822,0.303620791062713,0.162939107976854,0.991785952821374,0.795692002167925,0.700565647799522,0.723822849104181,0.183362918440253,0.765924701001495,0.493266442790627
0.783,-1.737,74.31,3.802e-06,15.1,0.483,205.9,7,1260,64,0.2905,'no','no','179968',0.873585880966857,0.0280203197617084,0.778928295010701,0.982088324148208,0.365330663509667,0.646171654341742,0.137180938385427,0.978932817000896,0.592615045374259,0.903868685709313,0.289599467767403,0.72503337287344,0.0437996049877256,0.0459773752372712,0.192013499094173,0.526677773566917,0.379069731105119,0.894967295927927,0.875112937530503,0.190898692701012,0.319006984820589,0.285868968814611,0.105097838910297,0.407942405203357,0.307906135451049,0.593490485334769,0.737312443321571,0.896984405815601,0.140454470179975,0.147261660546064,0.212390322703868,0.747899605426937,0.869734053499997,0.0741960904560983,0.316212031058967,0.830394614022225,0.400128877488896,0.534742255462334,0.0204825657419860,0.37495603854768,0.829608348431066,0.51250410778448,0.250807079486549,0.760000131558627,0.100862152175978,0.959710499504581,0.615002892678604,0.585143654840067,0.0896016748156399,0.293305641505867,0.248923661420122,0.49477481842041,0.281116277910769,0.170624931342900,0.958104093326256,0.862907807575539,0.514606548007578,0.548052279278636,0.400277195032686,0.347465383354574,0.947049656650051,0.613978899549693,0.604395634261891,0.762974770274013
4.045,-1.184,87.03,1.044e-06,45.1,0.037,6.06,10.17,199,0.512,0.1164,'yes','yes','180455',0.197944510262460,0.26752601750195,0.103226971579716,0.440354079240933,0.897915548179299,0.00749442679807544,0.547929634107277,0.878197648795322,0.724489244166762,0.834283541422337,0.0162097434513271,0.765772966435179,0.275577931432053,0.818417412694544,0.144927943125367,0.0534247544128448,0.443967446684837,0.451778657734394,0.357360676862299,0.476086106617004,0.688700513914227,0.0947909678798169,0.936033265898004,0.678359880344942,0.740760863991454,0.847235329914838,0.379113886272535,0.621774836443365,0.470400454010814,0.452854235656559,0.368362024193630,0.828404028899968,0.0853772626724094,0.114616292528808,0.206474328646436,0.940914400853217,0.991354026598856,0.546650009695441,0.53823851631023,0.797409480437636,0.566198572982103,0.919101985637099,0.817978928098455,0.963896094355732,0.813047509640455,0.410203165607527,0.88810808956623,0.64445481565781,0.112943587126210,0.252035417826846,0.103389457333833,0.513296544551849,0.90411074925214,0.0540152362082154,0.538240741239861,0.159541099332273,0.364792145090178,0.183878206182271,0.00509465322829783,0.432482107542455,0.788654341362417,0.501561105716974,0.281048838049173,0.794399299658835
3.221,-1.876,?,1.846e-06,23.5,-0.021,295.6,9.05,179,0.512,0.1812,'yes','yes','211957',0.4091470122803,0.042688426328823,0.134515559999272,0.253532973350957,0.029044265858829,0.958940122043714,0.396626031724736,0.316276981029660,0.0249791527166963,0.556437384337187,0.439771800301969,0.119358466006815,0.386688385624439,0.172772950492799,0.279393942095339,0.887132277246565,0.901542411418632,0.705220630858094,0.468531882157549,0.588647033786401,0.860285883536562,0.951169695006683,0.448018371127546,0.374002994270995,0.0050862580537796,0.889221094548702,0.43393619521521,0.138103264849633,0.327157879481092,0.709018480265513,0.346604390535504,0.96036288375035,0.207651923177764,0.389820124953985,0.475371873471886,0.625925407744944,0.295963733689860,0.0477758110500872,0.879978662356734,0.510745901148766,0.598839384969324,0.381099586607888,0.289256097516045,0.988654123386368,0.315450777998194,0.451053155120462,0.23738452559337,0.0318304412066936,0.700566831510514,0.322686285246164,0.223558847326785,0.835143546573818,0.381661437917501,0.1591978573706,0.282944369362667,0.50871890806593,0.173098750878125,0.439607735490426,0.392443690216169,0.418005276005715,0.949733302928507,0.624183466425166,0.501853645080701,0.700494054472074
2.615,-1.165,286.6,8.688e-06,41.4,0.021,239.7,8.38,234,1.024,0.08937,'yes','yes','151207',0.165418619522825,0.706843364983797,0.128775347955525,0.267819543834776,0.361309257801622,0.72771780891344,0.334573903819546,0.582845012424514,0.980141210602596,0.661563413217664,0.556296890368685,0.376744181150571,0.525470463559031,0.0463014664128423,0.537294786889106,0.522176022874191,0.503494096221402,0.524472007295117,0.840541956480592,0.415374341187999,0.331666259327903,0.893690662225708,0.119270283961669,0.658656858373433,0.0483286154922098,0.124301176518202,0.830300969304517,0.991238571703434,0.0778801694978029,0.631269779521972,0.123341731727123,0.285688976291567,0.72047620639205,0.974671494681388,0.709031182108447,0.527404385618865,0.527058713836595,0.0708392425440252,0.142018203390762,0.357657314045355,0.101088409777731,0.0482321835588664,0.95249584526755,0.8314645125065,0.6760839659255,0.398980126017705,0.307080333586782,0.653557542711496,0.453090084483847,0.960024648346007,0.566811766009778,0.316931299632415,0.975795153761283,0.506894804304466,0.9290186164435,0.560458667110652,0.129084136104211,0.850921243429184,0.873256335500628,0.446915234904736,0.609798602759838,0.590971149737015,0.801502572605386,0.741551446961239
5.6,-0.82,70.9,1.318e-06,43.1,-0.022,23.03,12.06,220,0.256,0.1242,'yes','no','231362',0.399288555141538,0.377606701571494,0.95712985820137,0.695194961270317,0.723039478762075,0.523058431223035,0.212888672249392,0.727338604396209,0.431503294268623,0.987824495648965,0.841002571163699,0.250256147235632,0.550199325662106,0.44748433213681,0.98672034055926,0.513386697275564,0.76680081593804,0.417263711104169,0.667034498648718,0.797286032233387,0.824655066244304,0.46977147529833,0.465020254952833,0.196759856073186,0.659099123207852,0.571030522463843,0.739401055965573,0.485621790168807,0.82924515591003,0.175922509049997,0.730698676314205,0.266126433154568,0.175191960530356,0.193066634470597,0.736733234021813,0.847405885346234,0.520598220638931,0.373992633773014,0.529157285578549,0.651528571499512,0.680228962330148,0.388221369823441,0.581539674894884,0.518300490221009,0.533875364344567,0.693092845147476,0.481664053164423,0.993834060849622,0.397098303772509,0.425763784907758,0.472910238197073,0.873206575633958,0.485263143666089,0.533380315406248,0.470428187632933,0.66982384887524,0.090070377336815,0.880831810412928,0.368909007171169,0.874459229176864,0.069924021139741,0.360944379586726,0.0737020447850227,0.300779285607859
3.2,?,23.71,2.477e-07,17,0.162,7.05,11.6,371,1.024,0.02986,'yes','no','231231',0.52996255736798,0.308057334972546,0.385215520858765,0.285860582254827,0.190288690850139,0.94541773130186,0.687760771485046,0.71187206916511,0.849250378319994,0.949004548136145,0.902685566106811,0.801762208342552,0.689923697151244,0.535739244660363,0.408312472980469,0.289130648830906,0.626256332732737,0.768836257280782,0.484243656741455,0.433895687106997,0.905505620408803,0.686926744645461,0.493937849299982,0.930371081456542,0.516005030367523,0.416044265963137,0.902494453592226,0.346231531351805,0.665590587770566,0.629964548628777,0.562672778498381,0.544302459806204,0.69589059241116,0.908525120234117,0.995823858305812,0.546364822424948,0.444724419852719,0.498798609245569,0.689623503945768,0.507760519860312,0.714095483534038,0.42549804947339,0.255817287601531,0.750425897538662,0.0775332855992019,0.863591615110636,0.209098967723548,0.018523019971326,0.206388626946136,0.360783790005371,0.694522633682936,0.0819144935812801,0.261850489769131,0.882981630507857,0.315751892980188,0.352580517996103,0.803113877074793,0.865330178057775,0.772753182565793,0.246070925379172,0.87553663412109,0.520159128587693,0.891427024034783,0.366410938091576
2.346,1.229,51.84,1.558e-06,14.1,0.05,4.9,11.47,264,2.048,0.08455,'yes','yes','163136',0.523815135471523,0.0742671510670334,0.293553606374189,0.0874634222127497,0.325004942016676,0.85641172202304,0.890859589679167,0.00871988199651241,0.335707126418129,0.296689544338733,0.407057719770819,0.0785409661475569,0.850834585027769,0.665078291436657,0.738137355074286,0.0696258915122598,0.885497122304514,0.588298584101722,0.546543165808544,0.913806300377473,0.879626143258065,0.893362341448665,0.395102412672713,0.546251679304987,0.0164849548600614,0.48158255382441,0.221001133555546,0.01843665051274,0.0949743101373315,0.723902109079063,0.584489511791617,0.551516910083592,0.703183980891481,0.0554615396540612,0.972370784031227,0.871444766409695,0.608838209882379,0.348091722466052,0.566801423905417,0.377240098081529,0.869913476286456,0.516381262568757,0.0130645041354001,0.536592500982806,0.237347475020215,0.67119498574175,0.779199502663687,0.38659169152379,0.202798364218324,0.682029050542042,0.575780635001138,0.53289406048134,0.128844801103696,0.0219284370541573,0.321812127251178,0.488676659762859,0.905425545759499,0.364552290644497,0.196136511396617,0.97064142045565,0.619334447430447,0.333834394579753,0.943423201795667,0.993914491962641
0.08,-0.2721,52.99,1.671e-07,7.3,0.011,8.32,9.84,527,4.096,0.1338,'yes','no','163170',0.763715314911678,0.397136493353173,0.467886724509299,0.482773671159521,0.207085976144299,0.197204606374726,0.43120994605124,0.970573402941227,0.122383986134082,0.65696686366573,0.787140629487112,0.716551139485091,0.0718462895601988,0.964878333266824,0.729733326239511,0.631914643803611,0.467938727466390,0.705247021978721,0.000815012957900763,0.113808879395947,0.94322033203207,0.609000000869855,0.673801154829562,0.615630406886339,0.339792947750539,0.941971346037462,0.491710492642596,0.92941308976151,0.111184777691960,0.257513157092035,0.822005496127531,0.393285771599039,0.253831029636785,0.196341641480103,0.885254758410156,0.109388551907614,0.548310087295249,0.838469113456085,0.978738256031647,0.157048244029284,0.780599259072915,0.84150205180049,0.403768256772310,0.906508390558884,0.273452390683815,0.202731414698064,0.306938086636364,0.561978240730241,0.552000680938363,0.646128316642717,0.0890342176426202,0.921185988700017,0.206152430968359,0.890640452504158,0.00729673495516181,0.573380499845371,0.582955539459363,0.583829731680453,0.216048179427162,0.7958742484916,0.83125013532117,0.270056039094925,0.783852904802188,0.260333499405533
4.349,-1.219,77.24,1.915e-06,11.6,0.165,45.6,7.51,1323,64,0.1347,'no','no','301981',0.399002444231883,0.301900389604270,0.656821043696254,0.517207470955327,0.0559582610148937,0.77184843714349,0.639868151163682,0.623735583387315,0.543078162940219,0.70019327616319,0.533195374533534,0.939292044378817,0.940713269403204,0.428943796781823,0.189067652914673,0.47185088461265,0.616137849632651,0.167970716487616,0.482094408711419,0.0882275148760527,0.445246658287942,0.58465328766033,0.985627056797966,0.130885178223252,0.477088802494109,0.851139911683276,0.790555890416726,0.809870515018702,0.164312111446634,0.754279425833374,0.866788101382554,0.395499743754044,0.422551111318171,0.78455557813868,0.38203865243122,0.800779167795554,0.146956748329103,0.359425557078794,0.0487585165537894,0.342320619150996,0.502588581060991,0.603687117341906,0.966003861976787,0.127075275406241,0.323399944463745,0.0117493250872940,0.149116957327351,0.910852355416864,0.361497471109033,0.378525948617607,0.96783161489293,0.0484593000728637,0.114890105556697,0.822528120828792,0.319109461968765,0.193387518636882,0.586229586740956,0.360045286128297,0.86532837152481,0.511870856164023,0.936091837706044,0.870823707897216,0.400658700847998,0.504157696152106
0.297,-1.216,108.9,1.031e-06,12.5,0.235,34.44,8.16,533,8.192,0.1019,'yes','no','152113',0.100227398797870,0.160479662707075,0.434649577364326,0.917773727560416,0.801256805891171,0.748317632591352,0.0737957085948437,0.719522246625274,0.519863723311573,0.587514086160809,0.237808747217059,0.812125239055604,0.526235297555104,0.95642141904682,0.327129296958447,0.0196610058192164,0.4631873650942,0.898824082454666,0.580762410070747,0.740016060415655,0.0620673038065434,0.470186872174963,0.710411292966455,0.096705524250865,0.131261775968596,0.362233026884496,0.984351285966113,0.221196618163958,0.0143440412357450,0.307565618772060,0.42988418112509,0.0546378951985389,0.741337450454012,0.347579734399915,0.609006388345733,0.529135868651792,0.258653078693897,0.654587793862447,0.436425618827343,0.699811767786741,0.543748416472226,0.0750747371930629,0.117020308971405,0.637166690081358,0.375122833298519,0.345750014763325,0.508409338770434,0.708265269873664,0.980535900220275,0.552435545250773,0.964510518824682,0.136239200597629,0.330023653805256,0.584483558312058,0.447592503624037,0.322692593326792,0.671079146210104,0.0625450897496194,0.65121883735992,0.43209907761775,0.631933403434232,0.0367541653104126,0.192561972420663,0.695190419210121
0.97,-0.275,30.46,5.423e-07,12.5,0.16,161.3,10.8,2494,64,0.1994,'no','yes','276205',0.656949884723872,0.80447488417849,0.861884806770831,0.260773372370750,0.231810874771327,0.321912697982043,0.643532081972808,0.866092358948663,0.778346649371088,0.244934017071500,0.178123140940443,0.00640439428389072,0.628888477338478,0.831894238712266,0.812768751988187,0.295463665621355,0.372443359112367,0.448858771706,0.461497820680961,0.826630893861875,0.760446687461808,0.0692032077349722,0.873196171130985,0.124994152225554,0.467821414582431,0.692495793337002,0.994342783931643,0.241013425868005,0.511485300026834,0.91042957524769,0.73710865736939,0.8474696141202,0.735933664720505,0.646120482357219,0.0590122232679278,0.81233989726752,0.913068692432716,0.0962554204743356,0.00878891907632351,0.158054310828447,0.0741982380859554,0.224130390677601,0.192764776526019,0.217363066738471,0.58731778850779,0.246962279547006,0.489389423513785,0.510113491443917,0.764264824101701,0.0426323676947504,0.584587182383984,0.80118098622188,0.678170600207523,0.427788233151659,0.549781595123932,0.32733913208358,0.899194601923227,0.91052568773739,0.80972985457629,0.907276021083817,0.980969922151417,0.493788861436769,0.734510608715937,0.415223698364571
0.49,?,42.51,1.239e-05,50.7,0.036,9.57,17.95,660,1.024,0.004874,'yes','yes','377179',0.74913602345623,0.0193873110692948,0.0398072593379766,0.603058063890785,0.0544120413251221,0.311118424171582,0.987977023236454,0.34226036304608,0.98880274943076,0.980069180950522,0.899684451520443,0.259863913524896,0.947275104932487,0.863585169427097,0.298557755304500,0.454174664337188,0.685755047481507,0.520185439614579,0.391711754957214,0.161911392118782,0.079381502699107,0.486246398417279,0.089589229086414,0.226927045267075,0.315843456191942,0.402505420614034,0.8551409621723,0.979212839854881,0.379851927049458,0.801898577949032,0.711794298607856,0.0659762683790177,0.517850018804893,0.936353320721537,0.276050258195028,0.278783318353817,0.626020866911858,0.769757827045396,0.968916659010574,0.805121604120359,0.97142836684361,0.779444690560922,0.186979752965271,0.427625505719334,0.753343465272337,0.963428918970749,0.643295536981896,0.704075865913182,0.86598843592219,0.831433184910566,0.269165885401890,0.589397774776444,0.383908913237974,0.251797932432964,0.690969008719549,0.785392141900957,0.680297930259258,0.765555112389848,0.815511957276613,0.46170625416562,0.527159374207258,0.0478646522387862,0.527802779572085,0.364900883520022
1.24,-0.464,78.25,7.75e-06,63.3,0.168,126.4,6.74,156,1.024,0.107,'yes','no','370791',0.961264163721353,0.329333233647048,0.614465921884403,0.81731526600197,0.00454074307344854,0.140863162698224,0.718683118466288,0.216484753880650,0.270864337915555,0.0254471465013921,0.278798660263419,0.142196823377162,0.348351252265275,0.659545560600236,0.164096353109926,0.874452442396432,0.00877667451277375,0.857737529091537,0.956664005061612,0.782073544105515,0.134926398284733,0.967366645345464,0.901888384716585,0.308711973251775,0.747445232467726,0.603286549216136,0.840315764537081,0.734097362030298,0.412839509779587,0.522174773504958,0.680648924782872,0.295197176048532,0.421696699224412,0.0999330163467675,0.829076817026362,0.452742214314640,0.623163717566058,0.847522393800318,0.207885176176205,0.679179649334401,0.49425183958374,0.899087504250929,0.711051363730803,0.388547880109400,0.060340661322698,0.741887168493122,0.465870411135256,0.80250950739719,0.954032020876184,0.277314384235069,0.458673070883378,0.0275958580896258,0.325761127984151,0.72515076608397,0.498762379633263,0.159622766310349,0.878687621094286,0.101808217121288,0.89215421047993,0.35024978290312,0.745062123285607,0.0910673511680216,0.674316506832838,0.321920384885743
3.082,-1.014,137.5,3.684e-06,50.7,0.02,102.6,14.77,490,1.024,0.172,'yes','yes','213823',0.0591036966070533,0.425353605765849,0.00941627519205213,0.295824521454051,0.955944049172103,0.655399896204472,0.233809306751937,0.828458406729624,0.826481608208269,0.278761231806129,0.33668474922888,0.43469262868166,0.916361585259438,0.618079388979822,0.56897449074313,0.508003734983504,0.467646807432175,0.32893460104242,0.0871387755032629,0.959035315318033,0.762785982573405,0.574257058789954,0.740815204568207,0.140454069944099,0.617478237487376,0.616828790633008,0.101956692524254,0.321086963173002,0.773611109470949,0.119768689852208,0.634944900404662,0.889818873722106,0.521123883547261,0.9654384998139,0.81503005628474,0.346634369110689,0.0349732630420476,0.572018662467599,0.558656446635723,0.110671648755670,0.0435197476763278,0.0261054600123316,0.478231491986662,0.465066693257540,0.00424651359207928,0.82502089603804,0.457312957849354,0.796182236867025,0.0259177281986922,0.427516754483804,0.734995565610006,0.102117846719921,0.352666105376557,0.607848023995757,0.396088383393362,0.0287790435831994,0.697929595131427,0.717669463250786,0.145345451543108,0.09556071809493,0.74051951779984,0.539602174423635,0.281053988263011,0.936378911603242
2.45,-1.82,?,3.96e-07,7.3,0.014,14.72,7.15,1465,64,0.1593,'no','no','286809',0.403179282788187,0.452831297414377,0.389430368319154,0.436498317169026,0.826358540216461,0.752201286843047,0.559874361380935,0.425035187043250,0.455992915434763,0.839220732217655,0.304665878880769,0.816739495377988,0.77833952428773,0.651866883970797,0.90265446016565,0.643747927853838,0.336374941049144,0.355736138997599,0.746131085557863,0.0685119631234556,0.425625137519091,0.807043966138735,0.0409973419737071,0.168425052892417,0.713978127576411,0.853761212900281,0.263753328006715,0.153048573061824,0.144484353717417,0.681985147763044,0.494907192420214,0.70503756776452,0.0917048573028296,0.220526680815965,0.940090034157038,0.923111401498318,0.691808113828301,0.319765666499734,0.761208769632503,0.418111181585118,0.466406095540151,0.311264634132385,0.183680707821622,0.267109121661633,0.589423929108307,0.903594278497621,0.211047334596515,0.162514776689932,0.669345816364512,0.714536900632083,0.643596020294353,0.462091171648353,0.452198624843732,0.634983527474105,0.600132961757481,0.213559730909765,0.3822176088579,0.791766254929826,0.455296733649448,0.859852522378787,0.526524956570938,0.348031207220629,0.873562089633197,0.445446894038469
0.971,-1.688,22.74,1.458e-06,83.3,0.055,4.44,11.47,200,0.256,0.009347,'yes','yes','373172',0.618909348733723,0.851101573323831,0.618398966500536,0.749501676065847,0.510938415070996,0.351072642253712,0.787819078192115,0.884306156542152,0.328602613182738,0.808778116479516,0.936101779807359,0.373845760244876,0.367537528509274,0.218800344504416,0.942583457101136,0.199352188035846,0.468943799147382,0.606294215191156,0.535162030253559,0.578277005581185,0.741270944941789,0.75460214028135,0.745144251734018,0.723567374050617,0.00440474832430482,0.826058904640377,0.484520941507071,0.735290552023798,0.877270813798532,0.705926553113386,0.214426315156743,0.320371848531067,0.236973498016596,0.87108966615051,0.506406316068023,0.296295861247927,0.07091676723212,0.451852912316099,0.105776064796373,0.519236563472077,0.67885690741241,0.554049058118835,0.875009788898751,0.37098821462132,0.708161564776674,0.7177785995882,0.655474269762635,0.174277499318123,0.717699896078557,0.786666253581643,0.067804838065058,0.637906754855067,0.150096631608903,0.683281652862206,0.836424480192363,0.77431474858895,0.431115730898455,0.360437551978976,0.897035202709958,0.503022646065801,0.280388492159545,0.856227342039347,0.939937202492729,0.650762659264728
1.755,-0.5261,36.02,4.109e-07,14.8,0.054,43.56,9.39,238,1.024,0.04162,'yes','no','420398',0.852727507706732,0.692312367958948,0.324541501700878,0.667480386793613,0.951412950875238,0.369494036771357,0.810712225502357,0.827751334756613,0.82291115890257,0.586024530231953,0.341688666725531,0.142017458099872,0.341204807627946,0.345680886181071,0.509258857695386,0.426173562882468,0.328252246137708,0.513621987309307,0.964061447419226,0.792923490749672,0.539781929459423,0.101948009571061,0.285072080092505,0.170090390136465,0.460017515346408,0.791967422235757,0.336188714951277,0.137515633832663,0.562072762055323,0.167700249003246,0.430615887977183,0.112726064864546,0.00473253498785198,0.853791307192296,0.289353189524263,0.800214447081089,0.639037629356608,0.283839002950117,0.706897301133722,0.600734610343352,0.772513846168295,0.0845650953706354,0.174468099372461,0.511114045511931,0.515001266729087,0.64372167759575,0.540018792729825,0.706461544614285,0.409351225942373,0.970648660790175,0.239340208470821,0.78828188101761,0.0594483776949346,0.324392039095983,0.0853123187553138,0.763477868167683,0.359928962308913,0.74837923166342,0.0403222206514329,0.72580761089921,0.196105212438852,0.739078670507297,0.819218125892803,0.939682578202337
2.17,-0.7461,42.23,5.738e-07,24.6,0.068,7.68,?,?,?,0.08054,?,'yes','287364',0.430318190250546,0.607918399851769,0.261441807029769,0.222617940511554,0.192191026173532,0.121648109750822,0.526107784593478,0.274799939244986,0.715409343130887,0.562221563886851,0.592349001672119,0.879892453085631,0.285047436133027,0.0876184343360364,0.652581465896219,0.173984615597874,0.294498890871182,0.538316484773532,0.762539853574708,0.143197341589257,0.0502620588522404,0.546613384271041,0.744651898974553,0.677143544424325,0.117629518033937,0.461182890692726,0.302161770639941,0.246027590241283,0.79820493911393,0.669425277039409,0.537300864467397,0.123343403451145,0.781311771366745,0.555828943382949,0.536256535444409,0.174230017000809,0.480417587794363,0.557523649884388,0.367266231682152,0.305430233478546,0.873707849765196,0.322058635763824,0.432485169731081,0.573235034942627,0.404606059659272,0.0378647283650935,0.599055239930749,0.795954200206324,0.861508529167622,0.8107066124212,0.693964203819633,0.477773283142596,0.990339750656858,0.0635226960293949,0.0426439761649817,0.45556036522612,0.224523771088570,0.5478570535779,0.0179167864844203,0.203133915318176,0.492567690555006,0.447504312731326,0.432333993492648,0.746414720546454
4.667,-1.373,58.58,8.446e-07,10.4,-0.012,31.05,7.44,1426,64,0.1423,'no','yes','412982',0.98266947409138,0.167278838343918,0.087505221599713,0.947091528214514,0.524792693555355,0.792622776469216,0.529386778362095,0.625178615562618,0.0699509992264211,0.900891153141856,0.119664874393493,0.982824062928557,0.358471838757396,0.295470881275833,0.658926068106666,0.227375435177237,0.180494531057775,0.0911183366551995,0.986272368347272,0.407922142418101,0.190789692103863,0.284112442517653,0.7016748895403,0.996976530645043,0.466098444303498,0.48617519880645,0.632493675453588,0.46627852274105,0.774493951583281,0.172132191481069,0.275214270688593,0.516025345074013,0.957253186963499,0.701363661093637,0.375910071190447,0.354948705760762,0.888938579475507,0.916863132501021,0.185739192645997,0.757586524588987,0.046391605399549,0.534681991441175,0.67975956806913,0.890432390850037,0.0199988386593759,0.767219126690179,0.890493273735046,0.220360044389963,0.852119713788852,0.368723429972306,0.47453481098637,0.0778827895410359,0.672650894615799,0.701003060908988,0.0841046834830195,0.769783835858107,0.679760321043432,0.959684401750565,0.726310681318864,0.858364283340052,0.774474379839376,0.528635972877964,0.726188071304932,0.996462571900338
0.5915,-1.74,51.26,8.752e-07,13.4,-0.237,17.38,9,?,8.192,0.1736,'yes','no','106709',0.724421409890056,0.852997227339074,0.95331594767049,0.920717762317508,0.779707869281992,0.371033817762509,0.191913571674377,0.543491808697581,0.59711758652702,0.160353039158508,0.641158284153789,0.190237343311310,0.74396173353307,0.991613793652505,0.487667728448287,0.828492727596313,0.472829821286723,0.74628934985958,0.615775125334039,0.388418797636405,0.842021365417168,0.803520606365055,0.313646800583228,0.445522620575503,0.0844818206969649,0.782036604825407,0.780299528967589,0.0716862354893237,0.957194264279678,0.350434253923595,0.0913284446578473,0.991880448535085,0.890126623213291,0.161074986448511,0.640736493514851,0.090344370342791,0.759810985531658,0.681417021434754,0.807773990323767,0.779044234659523,0.504860041663051,0.509924340294674,0.433845321182162,0.876727437833324,0.242254626238719,0.624268051004037,0.58839535433799,0.432528684148565,0.934489413863048,0.836946320487186,0.620431289775297,0.944566974882036,0.461492991773412,0.571826559258625,0.548870878759772,0.029258901020512,0.00836482155136764,0.926369488239288,0.749404449015856,0.700398863991722,0.96952872700058,0.531274217180908,0.630231991410255,0.165784591110423
0.937,-1.697,142.5,2.246e-06,43.5,0.136,5.92,19.85,927,1.024,0.05787,'yes','yes','229185',0.912119812797755,0.53278207173571,0.0312311120796949,0.32909275428392,0.344921465963125,0.125434324145317,0.500268195290118,0.828954650554806,0.759880918776616,0.796165137551725,0.687267283909023,0.467295925365761,0.799214820377529,0.47209611418657,0.863931538769975,0.923316413536668,0.529419598169625,0.634049092885107,0.90530088962987,0.131646231515333,0.13891841028817,0.875534038525075,0.548623343696818,0.98338081757538,0.785132926190272,0.0834911810234189,0.350018336437643,0.93399027432315,0.612464043078944,0.781472652917728,0.910009062150493,0.0921233925037086,0.0545027677435428,0.00350784463807940,0.237656062003225,0.787895448738709,0.301499103195965,0.586702527245507,0.891826570034027,0.281465734587982,0.985714872833341,0.637776753865182,0.812253271229565,0.0783645268529654,0.763941053533927,0.676413840381429,0.21483845426701,0.0698637315072119,0.281212697038427,0.696957494597882,0.680864211171865,0.63587185437791,0.39219698891975,0.279209218919277,0.968625029549003,0.251440715976059,0.619943076511845,0.573422568617389,0.76330763217993,0.0531065773684531,0.911264223977923,0.722123373998329,0.565288191894069,0.155757990200073
