@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
2.512,-0.5208,133.8,7.885e-06,24.4,0.026,19.38,9.79,241,4.096,0.08966,'yes','yes','335105',0.0843506306409836,0.332281133858487,0.702291005989537,0.605130656855181,0.803051463328302,0.956649467116222,0.221648568985984,0.791254797019064,0.970421746838838,0.73985446547158,0.702335170470178,0.522718271706253,0.116286029340699,0.203105208929628,0.097058581886813,0.722056715982035,0.298495482420549,0.706143516115844,0.0458048051223159,0.297749065095559,0.418800542596728,0.776182086672634,0.0348262696061283,0.415095157921314,0.439741645939648,0.753424664959311,0.337723653530702,0.0620569556485862,0.487418872537091,0.234412463847548,0.043087228666991,0.791844395454973
1.165,-0.4458,60.39,5.672e-07,10.3,0.182,52.48,7.29,187,1.408,0.1637,'yes','no','259714',0.826921184314415,0.344658732414246,0.958171646343544,0.0512725804001093,0.077539460035041,0.368442412465811,0.723276735283434,0.777558951638639,0.959084635367617,0.275609723292291,0.5876497507561,0.223605289822444,0.0216591998469085,0.0055314355995506,0.449883904773742,0.452975348103791,0.901203052839264,0.68336115940474,0.358122125733644,0.54601989290677,0.383983499137685,0.414902249816805,0.746620944002643,0.252805867698044,0.882579362485558,0.838145549409091,0.351166597567499,0.946128987707198,0.208608141634613,0.436473701847717,0.233487045858055,0.699121940881014
1.608,-1.387,172.3,8.704e-06,52.4,0.195,57.97,8.16,163,1.024,0.1262,'yes','yes','349510',0.253414604347199,0.459318937500939,0.451290471479297,0.368383212247863,0.121080422541127,0.72638202807866,0.0863703794311732,0.200817679986358,0.558592341607437,0.311877829488367,0.423854051856324,0.354416921967641,0.787121146218851,0.58837180887349,0.34217685717158,0.378300605807453,0.168406805256382,0.99868464958854,0.592731316573918,0.848692288156599,0.967274150578305,0.227088115178049,0.438511539483443,0.342898087576032,0.555391639238223,0.860689332243055,0.345270546618849,0.566533852368593,0.365030616754666,0.334746797569096,0.330038347514346,0.785142443608493
2.04,0.0691,54.89,3.424e-07,10.4,0.012,11.31,9.07,384,4.096,0.1416,'yes','yes','282003',0.440190453082323,0.710230845026672,0.552610119339079,0.86132306442596,0.605762953869998,0.722818188136443,0.748123772442341,0.154318889835849,0.570603310829028,0.80210979306139,0.141814005095512,0.688037478365004,0.923326316289604,0.46179078775458,0.996702769771218,0.00204314454458654,0.218991143628955,0.0237681253347546,0.582648090319708,0.799089578678831,0.0485085938125849,0.559310998069122,0.746631229296327,0.86338625731878,0.723053863504902,0.463152159238234,0.219566136365756,0.758149940520525,0.690619694069028,0.795767849311233,0.43981761415489,0.410551804350689
2.752,-1.402,59.35,2.842e-06,68.4,0.04,39.96,9.18,243,1.024,0.09921,'yes','yes','374210',0.832281177863479,0.875176259316504,0.787834343034774,0.498514697188511,0.411423347424716,0.524416846688837,0.607356240041554,0.505413893144578,0.641404722351581,0.127946044784039,0.741821101866663,0.0140282765496522,0.544661866268143,0.826459385687485,0.668270869879052,0.612067597685382,0.53760294127278,0.522162434412166,0.377876662882045,0.672663507284597,0.0502258948981762,0.236897067632526,0.0604114658199251,0.488691527629271,0.0489458814263344,0.52277050470002,0.492679906543344,0.923087032977492,0.79704988677986,0.162951015401632,0.388347702100873,0.401294450974092
0.54,-1.795,58,4.322e-06,44.7,0.076,119.5,7.13,243,4.096,0.1745,'yes','yes','221755',0.173397260252386,0.227819551713765,0.0510487998835742,0.112971139838919,0.8286169169005,0.80851134378463,0.570686471415684,0.14612832874991,0.0505610683467239,0.651130224112421,0.468038503546268,0.347437752410769,0.820143741322681,0.279268272686750,0.250589212868363,0.215652407845482,0.38749697082676,0.865942022530362,0.440106261288747,0.663984171813354,0.64906273689121,0.991412928327918,0.916508561233059,0.238310088170692,0.237752568209544,0.206374145811424,0.763396622147411,0.506783163407817,0.162660744739696,0.885503854602575,0.888586450600997,0.876226751832291
1.71,-1.243,140,5.175e-06,55.8,0.079,39,17.7,520,1.024,0.1039,'yes','yes','373458',0.925840227631852,0.59685984486714,0.760914689628407,0.800789972534403,0.941004022490233,0.301032633986324,0.747316509950906,0.397072372958064,0.210748130688444,0.565176694188267,0.987697206903249,0.265134766930714,0.506313021527603,0.660386110888794,0.489309381460771,0.080107485409826,0.269811109872535,0.202964710304514,0.324741808464751,0.343023376073688,0.97585237864405,0.298327011056244,0.423788193846121,0.443182602524757,0.0743045951239765,0.146560461260378,0.353729020804167,0.140830141725019,0.86757066869177,0.553959323326126,0.000685382168740034,0.831090655410662
5.3,-0.4337,58.16,8.082e-07,6.8,0.005,27.54,?,?,?,0.2135,?,'no','150314',0.0508526540361345,0.613367139361799,0.543649596627802,0.901928890962154,0.469405089737847,0.880213361699134,0.322604680899531,0.527491655899212,0.979318806435913,0.274625803576782,0.0347842636983842,0.408145579276606,0.316628165310249,0.55738066858612,0.242788104573265,0.800260750576854,0.435146949952468,0.326038432074711,0.740901662036777,0.0688526434823871,0.219119449146092,0.593073213705793,0.870154571253806,0.872039629379287,0.186285672709346,0.226076873950660,0.562758015468717,0.160420946311206,0.232506718952209,0.696520432131365,0.909869107184932,0.00425963243469596
0.937,-1.089,1382,0.0004112,725.4,0.053,147.3,22.5,1909,1.024,0.01697,'yes','yes','306757',0.57509714178741,0.332964978180826,0.834553736960515,0.602993420790881,0.684466268168762,0.660088570322841,0.504816548665985,0.948830852517858,0.307930276729167,0.198944465257227,0.128713496727869,0.532072477042675,0.492787295952439,0.753529569134116,0.197350210510194,0.95382899721153,0.308245675638318,0.684039053274319,0.761776006314903,0.0950350605417043,0.790581660578027,0.347802593372762,0.165503901895136,0.255207889713347,0.96913573355414,0.966239002998918,0.0855776949319988,0.109767037676647,0.200900743016973,0.617164407391101,0.952586964005604,0.306388108758256
1.95,-1.03,158.8,5.376e-06,60.5,0.073,32.88,15.1,459,1.024,0.09712,'yes','yes','306778',0.742917280411348,0.672411556821316,0.108367108507082,0.886229753028601,0.902193749090657,0.0814439363311976,0.40824444941245,0.561083193169907,0.109255268238485,0.82530457037501,0.798787727020681,0.754633251111954,0.424700472969562,0.54328870610334,0.0199918830767274,0.816873884061351,0.832453637151048,0.99841502145864,0.779077612794936,0.703517094952986,0.120760967023671,0.609124083770439,0.229789698729292,0.0988524442072958,0.291385069489479,0.022146622184664,0.100739937275648,0.324692035559565,0.489600300788879,0.207394221331924,0.5426247746218,0.975589259527624
1.51,-1.415,131.7,4.531e-06,45.7,0.041,30.24,12.69,332,1.024,0.1255,'yes','yes','208169',0.829056970775127,0.95764499437064,0.00550422910600901,0.957403239561245,0.0485981903038919,0.952193054603413,0.81007547234185,0.0256488260347396,0.438517313683406,0.320719705428928,0.058253756025806,0.0117674500215799,0.226504237158224,0.546187379630283,0.785140910884365,0.252875403733924,0.903239163570106,0.239784543868154,0.465275879949331,0.522553513292223,0.96656726533547,0.914415725274011,0.932847749674693,0.506746531231329,0.0148063446395099,0.752748287282884,0.328686801018193,0.504562804941088,0.0144611245486885,0.0729245315305889,0.527755174553022,0.478936519939452
0.542,-1.591,68.19,2.382e-05,295.2,0.592,66.33,18.67,813,1.024,0.04883,'yes','yes','425151',0.903585489606485,0.437829642323777,0.550036163069308,0.0601780379656702,0.0652100159786642,0.0973629211075604,0.0137639779131860,0.749790985370055,0.615314685273916,0.507827629568055,0.561647689668462,0.0412761357147247,0.0562334556598216,0.995905468938872,0.153494091471657,0.370242091128603,0.461654947372153,0.877752106171101,0.0325540234334767,0.777360174804926,0.508462761994451,0.69709692010656,0.396420739823952,0.264343971619383,0.372522552032024,0.7428926799912,0.846354411914945,0.618266448145732,0.584997627418488,0.823974566999823,0.0190202132798731,0.778791949618608
8.1,-0.7002,50.55,6.665e-07,31.3,0.071,12.36,8.16,203,1.024,0.1365,'yes','no','350184',0.740552077302709,0.83305087685585,0.93814499117434,0.501024995697662,0.310944212134928,0.234230326488614,0.856338094454259,0.756362723885104,0.733958194265142,0.455486305290833,0.148624000605196,0.0669578581582755,0.832976910285652,0.15286031155847,0.594474448589608,0.0132871151436120,0.829744081245735,0.743096514372155,0.493644513189793,0.139488966437057,0.783907800680026,0.471278564771637,0.392064221901819,0.437885982450098,0.837027874076739,0.987314957892522,0.63671986432746,0.299274936784059,0.218069927068427,0.000756226247176528,0.413866340648383,0.553709592903033
0.544,-1.078,126.1,2.837e-05,131.7,0.195,50.28,23.3,3348,1.024,0.009013,'yes','yes','350311',0.451545614050701,0.41164420847781,0.116820860188454,0.209057486150414,0.257985863834620,0.746575022814795,0.872766824206337,0.631019070511684,0.221203962108120,0.70614557620138,0.443572493270040,0.284170402912423,0.398619068320841,0.508945277426392,0.904356573242694,0.288948287488893,0.114591627148911,0.654931457247585,0.543690919643268,0.406497847056016,0.529441783437505,0.459554244298488,0.232269395375624,0.191040347795933,0.511392355663702,0.0369712796527892,0.295896085910499,0.249772148672491,0.323681111680344,0.939103198237717,0.502984774066135,0.828121530124918
1.063,-1.284,76.77,3.826e-06,29.5,0.219,15.21,9.31,168,1.024,0.03324,'yes','yes','378559',0.108071818482131,0.371479732450098,0.256382090970874,0.553932539187372,0.878753726603463,0.745936187682673,0.960379935102537,0.702150026569143,0.124620624585077,0.346839783946052,0.823690126417205,0.636012457078323,0.141954196384177,0.101943424670026,0.404084607958794,0.913525426993147,0.861886830767617,0.923098773462698,0.639976897509769,0.815360604785383,0.149187802569941,0.776099195703864,0.536836499115452,0.463264629943296,0.874697849620134,0.107521836878732,0.287954441970214,0.289717384614050,0.757743050111458,0.102752284146845,0.146245200652629,0.630012166686356
0.92,-1.329,71.79,1.427e-06,35.8,0.073,64.18,12.12,225,0.128,0.07598,'yes','yes','284856',0.369369348045439,0.99843604839407,0.152679099934176,0.187456902349368,0.917790114413947,0.385877346387133,0.611024407437071,0.632834447780624,0.654309627134353,0.864789163693786,0.217553554568440,0.200568142347038,0.426283961627632,0.644448178587481,0.235226264223456,0.674537668004632,0.00702015310525894,0.938037507468835,0.302870377199724,0.680254715727642,0.611060260562226,0.318731777369976,0.513804103247821,0.238922570832074,0.83571095741354,0.615618576062843,0.260745027335361,0.914062486262992,0.147311498643830,0.916542215971276,0.900085999863222,0.626443970249966
