@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780  ','106709  ','111063  ','111529 ','111622 ','113120  ','114753 ','117504  ','130088 ','131560 ','147478  ','148225 ','148646 ','148833  ','150314  ','151207 ','151905 ','152113  ','153514  ','154112 ','156467 ','163136 ','163170  ','163438 ','174738  ','176453  ','177408  ','177533  ','178750 ','179968  ','180455 ','180977  ','191157 ','192059 ','205851 ','207399 ','208169 ','209352  ','209755 ','211117 ','211957 ','213486 ','213630 ','213823 ','214805 ','217704 ','217805 ','219101 ','221755 ','228006 ','228316  ','228581 ','229185 ','231231  ','231362  ','232339  ','232683 ','238108  ','238174  ','239899 ','240766 ','252593  ','255445 ','259714  ','263361  ','271019 ','275087 ','276205 ','278693 ','278854 ','279592 ','280706 ','282003 ','282066  ','284856 ','285654 ','286809  ','287364 ','292934  ','293707  ','293795  ','294835  ','295670 ','296805  ','297114 ','299787 ','301981  ','302888 ','305288 ','306757 ','306778 ','308041 ','309010 ','309096 ','309111 ','310613 ','312047 ','313087 ','313116 ','313299 ','313417 ','316204 ','316534 ','317508 ','319016 ','319036  ','319584 ','323898 ','324561  ','324895 ','326115 ','330856 ','331093 ','332851  ','332931 ','334877  ','335105 ','336489 ','337914 ','338895 ','342121  ','346386 ','349510 ','350184  ','350311 ','352190  ','352648  ','353540 ','355083 ','357512 ','358422 ','359530 ','359711 ','359951 ','370791  ','370846 ','373172 ','373458 ','373674  ','374210 ','375246 ','377179 ','378559 ','412982 ','414592  ','416103 ','416135  ','419797 ','420398  ','421814  ','425151 '}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
0.83,'yes','151905 ',0,0.996301344363019,0.87832444976084,0.7478417980019,0.888339530443773,0.576543905073777,0.0297392145730555,0.89344603731297,0.558982102898881,0.575297777540982,0.61923737032339,0.0852974189911038,0.61922514741309,0.813218695111573,0.644712219247594,0.364149326924235,0.106469043297693,0.72911658976227,0.469867732608691,0.590658901957795,0.389607301680371,0.750553966034204,0.448271869914606,0.394416932947934,0.363513602409512,0.823121631518006,0.0495674330741167,0.7643987624906,0.68706351146102,0.406589014455676,0.254224766278639,0.763311922783032,0.529221181524917
1.165,'no','259714  ',0,0.924867237918079,0.126522677252069,0.327056161826476,0.428079738980159,0.94674136210233,0.94070434407331,0.318697180366144,0.375548979267478,0.462585618253797,0.227058940799907,0.341099655721337,0.0601985447574407,0.707476109731942,0.599645660025999,0.882435081526637,0.745594727573916,0.309669917915016,0.475424209842458,0.0324150312226266,0.350097100017592,0.957343310583383,0.879855085164309,0.0256688762456179,0.340700821485370,0.652697656070814,0.586432882817462,0.400973147479817,0.6997082720045,0.447457809234038,0.553586700698361,0.219717286061496,0.0559027171693742
8.1,'no','350184  ',0,0.936433586291969,0.556353759253398,0.963016075780615,0.225768189178780,0.0360262547619641,0.8120345370844,0.02973952004686,0.484150605043396,0.74556941119954,0.109802399994805,0.752851266879588,0.706013725604862,0.872945101000369,0.170870973495767,0.548485961277038,0.0425304032396525,0.789161348249763,0.0541480029933155,0.228339718887582,0.662895345594734,0.379033852601424,0.639011956285685,0.570146627025679,0.291472245240584,0.448688922682777,0.528743802802637,0.480619513429701,0.426781469490379,0.232191532384604,0.277908651856706,0.440050143981352,0.757339151576161
1.608,'yes','349510 ',0,0.241009784163907,0.961338131921366,0.505427790340036,0.783497594529763,0.671863798284903,0.284548893803731,0.96947679691948,0.235851814039052,0.0355738585349172,0.690507266903296,0.733390843262896,0.548181761056185,0.398571092635393,0.175251114182174,0.320222978014499,0.115638664457947,0.716991847846657,0.213622093899176,0.175101745408028,0.343471129890531,0.412742937449366,0.429906277684495,0.223975832108408,0.0459945618640631,0.0725040261168033,0.791680176043883,0.592159731546417,0.70786559022963,0.379591360222548,0.139485687948763,0.893311281921342,0.335185921285301
2.04,'yes','282003 ',0,0.0807522211689502,0.268656017258763,0.399954443098977,0.246210851240903,0.080613779136911,0.836906427517533,0.282316825818270,0.677328207762912,0.804906725650653,0.790721208089963,0.334668993251398,0.507784092565998,0.667636076919734,0.238760628271848,0.558467451483011,0.333179376786575,0.429182059830055,0.212093906942755,0.509226313792169,0.065178232267499,0.483338648919016,0.433278946671635,0.927936809835956,0.497349659213796,0.451769223436713,0.153268486959860,0.705345479538664,0.113528280286118,0.670538319740444,0.217537526972592,0.282430784543976,0.356282219290733
2.752,'yes','374210 ',0,0.209718187106773,0.260406267363578,0.253863204503432,0.904016883345321,0.831199846230447,0.744291379582137,0.844779880018905,0.258747373009101,0.51362206460908,0.250529803335667,0.291665388969705,0.550732269650325,0.089097774354741,0.139211531728506,0.92584022297524,0.300420596962795,0.241531384875998,0.963607328478247,0.590250391047448,0.0691216618288308,0.0370831440668553,0.748089853674173,0.331920319003984,0.681426815222949,0.500132253393531,0.572924034204334,0.672587404958904,0.391234185779467,0.710229919524863,0.571500076213852,0.0978786514606327,0.767908956622705
1.092,'no','373674  ',0,0.473909143125638,0.58909588563256,0.482496262295172,0.990024124504998,0.870440862607211,0.528314031194896,0.615818423917517,0.246389771811664,0.291099178604782,0.53054805402644,0.0978220324032009,0.728381120832637,0.705409553833306,0.211366263218224,0.0555051038973033,0.256741402437910,0.340655151754618,0.947193417930976,0.870580949354917,0.921860179165378,0.658552661072463,0.425728542730212,0.837180877104402,0.437785452697426,0.239523721393198,0.703564876457676,0.471674110274762,0.0741917758714408,0.136784628033638,0.421935927355662,0.515011399285868,0.0153687845449895
0.54,'yes','221755 ',0,0.159253179561347,0.378126363037154,0.57605316140689,0.485895438119769,0.240588366286829,0.991107873152941,0.996461087604985,0.368952326942235,0.578188615385443,0.000551996054127812,0.969135998282582,0.482512310380116,0.415946085937321,0.870941946282983,0.0897790775634348,0.331693940330297,0.688605003990233,0.196628397097811,0.70988100534305,0.981043040985242,0.472206932259724,0.977638092590496,0.097241256153211,0.536072900285944,0.371633056085557,0.587167153833434,0.720169396139681,0.987703916151077,0.941192500526085,0.383741331286728,0.927002993412316,0.0803852174431086
1.71,'yes','373458 ',0,0.0389724506530911,0.0709557675290853,0.611034824512899,0.545848241075873,0.311874644365162,0.602199760265648,0.360714156646281,0.739488270832226,0.412773583317176,0.103835681220517,0.0388338963966817,0.435065116034821,0.318713546264917,0.389668697956949,0.543068095576018,0.966229347279295,0.523735240101814,0.526950020343065,0.732019160874188,0.99257733905688,0.904938942752779,0.565068642608821,0.397587309824303,0.0506480725016445,0.256223757751286,0.859058809000999,0.540418623248115,0.737535839667544,0.267430085688829,0.214104584418237,0.320615427102894,0.155487165786326
2.9,'no','113120  ',0,0.51527493307367,0.64919259515591,0.841323191532865,0.810406355652958,0.804930053651333,0.600741734262556,0.64163116295822,0.242666828678921,0.658757974393666,0.33431239426136,0.572821715380996,0.826194483786821,0.413614074233919,0.349630426382646,0.444042740855366,0.691655656788498,0.0506731173954904,0.947556811850518,0.0301117855124176,0.245262714102864,0.632909371284768,0.347887309733778,0.494057590141892,0.033278075279668,0.782197387190536,0.266673122532666,0.50245446106419,0.236336308065802,0.704513159347698,0.405477517051622,0.927718974417076,0.0383609645068645
5.3,'no','150314  ',0,0.798648410476744,0.0694215085823089,0.90312968683429,0.628249176545069,0.365682821022347,0.442612195387483,0.486193992430344,0.0809036262799054,0.538461983203888,0.66258722008206,0.68842866201885,0.821520602563396,0.092853314243257,0.869419901631773,0.96876438218169,0.384352224646136,0.642439234536141,0.0804361775517464,0.755949329584837,0.193664412247017,0.734101992798969,0.49314875039272,0.142427899176255,0.560425175586715,0.642091305926442,0.697960181627423,0.514301403658465,0.293101902352646,0.876620469847694,0.17112746136263,0.346051047556102,0.370010871673003
0.937,'yes','306757 ',0,0.902172989677638,0.540660673053935,0.236546960426494,0.86189538310282,0.699308960931376,0.671905677299947,0.480732439551502,0.713424056069925,0.849550613434985,0.126108640339226,0.585482268594205,0.326323490589857,0.546322937356308,0.993130438029766,0.347140696132556,0.856388324173167,0.079994044965133,0.423913279315457,0.072105644037947,0.635379281593487,0.190978446044028,0.735732581000775,0.00305746658705175,0.693632773123682,0.393998383311555,0.368936547776684,0.0114953331649303,0.457355929305777,0.321649280842394,0.780646726023406,0.103892868850380,0.200328392907977
1.95,'yes','306778 ',0,0.985699865734205,0.333889687666669,0.883487970335409,0.550682911649346,0.690663593821228,0.985641663894057,0.988018029602244,0.854971910826862,0.851076120510697,0.0484782250132412,0.780170975718647,0.684663699474186,0.253703770460561,0.97826233226806,0.109599420335144,0.564339091302827,0.650471626780927,0.212217124179006,0.762917952612042,0.563601463800296,0.225487188436091,0.901926620397717,0.97027854109183,0.620061889057979,0.120494991540909,0.567453318508342,0.0904419354628772,0.531866119708866,0.216508738929406,0.810574720613658,0.488261819118634,0.163739240961149
1.51,'yes','208169 ',0,0.72276505897753,0.543991493992507,0.204312684712932,0.0663516132626683,0.347275599138811,0.619459797395393,0.931383094284683,0.489152295980603,0.465509858215228,0.651159116765484,0.433149784104899,0.126481048297137,0.992996079148725,0.150579800596461,0.396637260215357,0.264572409680113,0.628815607633442,0.443747112294659,0.920633311383426,0.115623960504308,0.646528087789193,0.879293073434383,0.821155703626573,0.143300716299564,0.67992391763255,0.166205372661352,0.168783423956484,0.507370478706434,0.904430052964017,0.420489076292142,0.252579083666205,0.463614303385839
0.542,'yes','425151 ',0,0.134357593953609,0.207860216265544,0.383134936448187,0.442124164197594,0.625413546338677,0.628789483569562,0.962724189739674,0.157814518548548,0.831415674183518,0.966238567139953,0.351370668271556,0.6245192643255,0.636302434373647,0.704298897413537,0.342779786093161,0.559438772965223,0.492656805785373,0.161683698417619,0.20381697290577,0.045332012232393,0.575543452054262,0.913811596576124,0.82818951131776,0.678374602925032,0.890403914963827,0.492461806628853,0.940792988985777,0.914898907067254,0.342120595276356,0.275438548065722,0.94428876414895,0.815752927213907
0.544,'yes','350311 ',0,0.581768869189546,0.169419755227864,0.127374128205702,0.313953735167161,0.192027597455308,0.674555998761207,0.0256234554108232,0.0865139712113887,0.0923040974885225,0.939559421502054,0.897202369058505,0.475435694912449,0.336911964230239,0.917576500913128,0.803493077633902,0.807239237939939,0.755461786640808,0.793392459163442,0.455232614185661,0.326888321433216,0.52005782071501,0.964890403440222,0.305806306889281,0.569823405938223,0.784677108749747,0.920121229952201,0.398990207584575,0.288604766130447,0.518380591878667,0.478859237860888,0.279285832075402,0.587258936371654
0.92,'yes','284856 ',0,0.0820986966136843,0.911012620897964,0.538612862117589,0.424307318404317,0.897644947050139,0.220529265236109,0.138014987576753,0.449998492375016,0.145909510785714,0.868694876553491,0.650060117943212,0.982460170052946,0.205200659343973,0.0082562800962478,0.819454350043088,0.0605615626554936,0.401313472306356,0.90285240765661,0.237160667544231,0.299521996639669,0.38578427862376,0.432498432695866,0.468962123384699,0.913306901464239,0.673609586665407,0.908642581896856,0.152037025894970,0.0624611822422594,0.75610985327512,0.927766682580113,0.756801969138905,0.451413445873186
