@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
1.331,-1.163,?,?,3.4001e-06,?,1.911,76.4,?,6.48,25.57,2183,1.024,0.0534918,'yes','no','296805',0.647867887979373,0.456790671451017,0.897075693588704,0.723028076812625,0.52168220281601,0.332263753283769,0.981221586000174,0.664051966741681,0.209580031223595,0.183121283072978,0.0714981448836625,0.48190118628554,0.765995732974261,0.235333664342761,0.579138698522002,0.78653873829171,0.0497338343411684,0.688188907923177,0.0807300491724163,0.163542774040252,0.348530299030244,0.999146532732993,0.43573404289782,0.238006113562733,0.420301197562367,0.247703202068806,0.504548383643851,0.0807863203808665,0.047668602084741,0.159097651252523,0.224207577295601,0.108330703573301,0.159452192718163,0.349998200777918,0.647192507516593,0.365457999752834,0.322921479586512,0.836970480158925,0.826191365951672,0.823747016256675,0.59280101582408,0.936230327701196,0.131402672501281,0.150668068788946,0.329176806844771,0.653685643337667,0.358013265533373,0.262429129797965,0.876949114026502,0.995494019705802,0.0660267861094326,0.737367978785187,0.251283245394006,0.0586706812027842,0.603830588981509,0.660526236286387,0.0524426552001387,0.481072065653279,0.43803639523685,0.715241651982069,0.487059422535822,0.123587254434824,0.615045706275851,0.359573841327801
1.18,?,-2.287,36.1062,2.5124e-07,?,2.2253,18,-0.055,4.3,9.1,189,0.512,0.0586255,'yes','yes','416103',0.276325122686103,0.318255827995017,0.486838322831318,0.0303572944831103,0.0256046731956303,0.231060351012275,0.411125134211034,0.8499147715047,0.664505990222096,0.709647397976369,0.818820367800072,0.967443892499432,0.900270441314206,0.294649041490629,0.690230561420321,0.492482580477372,0.802311304025352,0.0718626093585044,0.153145137941465,0.290291310288012,0.92510402831249,0.539099249755964,0.426981379976496,0.837609122041613,0.513202690053731,0.360725893406197,0.89363625482656,0.922502861823887,0.792237728601322,0.99916929146275,0.187088611768559,0.319982877466828,0.432378554949537,0.952762009575963,0.0683304476551712,0.333812898257747,0.751872041495517,0.710423513315618,0.760811012238264,0.950635398738086,0.502318003214896,0.540811804821715,0.391231130342931,0.940997996600345,0.78900327323936,0.280403360258788,0.244814085075632,0.262339047854766,0.772672278806567,0.747547598788515,0.0319008806254715,0.991969901369885,0.381568955024704,0.0405058835167438,0.0996451184619218,0.946380153298378,0.6016786666587,0.765041309408844,0.570559695130214,0.137784845661372,0.62993350205943,0.903294348390773,0.754503744887188,0.529197071213275
0.059,?,-2.3481,32.4207,2.2302e-06,?,?,7.6,?,422,7.83,1835,64,0.181122,'no','no','416135',0.630715471459553,0.626755457604304,0.264013168169186,0.133066370617598,0.579980472102761,0.295166444266215,0.391704950714484,0.903474721126258,0.0978347505442798,0.477613513357937,0.613179356325418,0.284411057829857,0.65066480753012,0.049374160123989,0.573295917827636,0.423331450903788,0.99646607763134,0.541736700804904,0.530545524554327,0.862201244337484,0.661456390051171,0.308364628814161,0.833046870771796,0.577141620684415,0.765522262547165,0.339425362413749,0.0979988549370319,0.267106286017224,0.763208487536758,0.344610122032464,0.397748369025066,0.270970444893464,0.259904549224302,0.469106898875907,0.323001762153581,0.8592269171495,0.64273168775253,0.803821288049221,0.114848073571920,0.252627207664773,0.992343740537763,0.78443146054633,0.493493414716795,0.846711218589917,0.0627235234715044,0.204836204880849,0.563696005614474,0.821357624372467,0.460109933745116,0.613365138880908,0.177047463832423,0.538289818912745,0.678120967000723,0.0382432129699737,0.92105435859412,0.661740365903825,0.135514151770622,0.252775965724140,0.139169665286317,0.807880341773853,0.460639304714277,0.936225306475535,0.835359721677378,0.759821628918871
1.16,?,-2.1268,41.9671,2.0585e-07,?,?,10.1,?,5.34,?,?,?,0.099199,?,'yes','279592',0.864734766306356,0.33983420743607,0.497128784190863,0.545265002408996,0.453238036949188,0.533899645553902,0.519693383714184,0.281216901261359,0.571035340195522,0.819635379360989,0.345168464351445,0.459957075538114,0.670478110434487,0.462991518434137,0.625635750126094,0.245809465181082,0.549418402602896,0.119210775243118,0.645075931213796,0.111306737409905,0.792349528288469,0.195943388855085,0.153878646437079,0.0203949543647468,0.724224982317537,0.345032639801502,0.935257992940024,0.97745397593826,0.349339775508270,0.538643383886665,0.601546678692102,0.264126341324300,0.0457331989891827,0.537105858325958,0.748418665025383,0.48675195267424,0.160107920411974,0.805601955857128,0.480984163703397,0.0423695628996938,0.607413006713614,0.72981184325181,0.847394367679954,0.120389495976269,0.79129625367932,0.461210000095889,0.212274752091616,0.331908547552302,0.572889563860372,0.93332649488002,0.0173022719100118,0.96410748665221,0.567658532643691,0.627339190104976,0.898193562403321,0.836154664866626,0.87201782129705,0.695155307883397,0.922543938271701,0.0405371177475899,0.611405894160271,0.738328777020797,0.225137438857928,0.732846825383604
1.547,-1.3593,?,182.27,1.4244e-05,6.504e-05,1.7717,35.5,?,30.69,9.37,239,2.048,0.0797668,'yes','yes','338895',0.00802050973288715,0.416041503194720,0.230603335192427,0.747286715079099,0.459330724785104,0.388091132277623,0.575982377398759,0.627668718807399,0.478093572892249,0.157014658907428,0.516424752073362,0.277746635721996,0.74128716881387,0.470579863758758,0.270440914435312,0.0820386710111052,0.328800756717101,0.936236829031259,0.496731500839815,0.820050311274827,0.329472672892734,0.0376489893533289,0.323482680600137,0.309272398939356,0.317518826108426,0.399124716874212,0.368095502257347,0.371951898327097,0.624654322396964,0.235156593378633,0.433134136488661,0.360578185180202,0.0907156968023628,0.134008053457364,0.58502524998039,0.198105487972498,0.449925288558006,0.144204168347642,0.562742502428591,0.795624607475474,0.303495905362070,0.207213760819286,0.797647397266701,0.167815390042961,0.263083713361993,0.437828577822074,0.371646050130948,0.605920877074823,0.0688443363178521,0.272446072893217,0.126370772020891,0.439503999892622,0.87889338703826,0.882010241504759,0.592897410737351,0.882447676034644,0.893200324615464,0.424270780524239,0.752782832132652,0.707194724818692,0.988200186286122,0.152782724471763,0.576924710534513,0.307931382441893
1.692,-1.7327,?,63.3245,3.9593e-06,0.0001098,2.1169,39.8,?,284.9,8.92,2444,112,0.202398,'no','yes','326115',0.464318236801773,0.869133475935087,0.09690299234353,0.248318657046184,0.209745393367484,0.149427482625470,0.63406795822084,0.934990818845108,0.651067771250382,0.599051119759679,0.221920265350491,0.906283493619412,0.101310156052932,0.267126175574958,0.163083215011284,0.469275795854628,0.855941489804536,0.78772066696547,0.639209169428796,0.501712592085823,0.309205823810771,0.954775234917179,0.306335020577535,0.0810116652864963,0.366026477189735,0.0766784166917205,0.213826950639486,0.376518446020782,0.310751090291888,0.738202009350061,0.911294916179031,0.244722661562264,0.869143103249371,0.589272206183523,0.525983354775235,0.125102351186797,0.457453631795943,0.979095820570365,0.00051298039034009,0.457357479492202,0.322385489009321,0.0218491202685982,0.254107168177143,0.730650460813195,0.100733104627579,0.185454713413492,0.824958209414035,0.586103946203366,0.334031698992476,0.381942844484001,0.175679774722084,0.34248282155022,0.524934352608398,0.800925955176353,0.78094198112376,0.874274853616953,0.82699561980553,0.464842041954398,0.104574087308720,0.917336132610217,0.943864740198478,0.219936642795801,0.8648927512113,0.707956772530451
3.85,-0.981,?,128.993,3.254e-06,?,1.7634,15.2,-0.032,81.77,8.61,647,12.16,0.108463,'yes','no','352648',0.822599712759256,0.252797519788146,0.439095467329025,0.0117317310068756,0.750768477795646,0.301325217355043,0.360148234991357,0.232098455075175,0.872995647834614,0.694640175905079,0.915732093853876,0.438201118260622,0.298441780265421,0.787227376597002,0.0716703722719103,0.0178989602718502,0.38413796457462,0.245155577082187,0.174969582818449,0.806444544577971,0.146443952340633,0.665226664626971,0.658279546070844,0.129912752658129,0.156622624257579,0.356835710350424,0.891181739745662,0.523851108271629,0.784951235866174,0.441973481094465,0.740272743394598,0.715616060653701,0.785723628243431,0.402169660665095,0.65658364398405,0.0220231027342379,0.854513995116577,0.759850480826572,0.128954621963203,0.93141617369838,0.444763907464221,0.551676593255252,0.402270782971755,0.606246371753514,0.379075049888343,0.250271050026640,0.0997078628279269,0.594936961773783,0.0419283639639616,0.250702556688339,0.712580058258027,0.0677394368685782,0.48990898905322,0.262295591877773,0.709809369873255,0.082263137679547,0.185595287475735,0.423128370894119,0.195499416906387,0.100333658279851,0.52529467898421,0.314149644691497,0.774977699387819,0.491825490258634
4.109,-1.5604,?,101.184,1.4903e-05,0.0001171,2.1406,24,?,228.48,8.83,554,26.88,0.154407,'yes','no','352190',0.246014979900792,0.152213779743761,0.458249588264152,0.968714844435453,0.989337034756318,0.285090796416625,0.0677198045887053,0.917190899839625,0.63400808069855,0.535169374896213,0.630841512233019,0.604145787190646,0.651261282386258,0.888145253062248,0.155813772464171,0.578406541608274,0.297913093352690,0.654296434484422,0.467785990331322,0.0388630889356136,0.256034021964297,0.050485223531723,0.0277399285696447,0.686721629928797,0.962976219132543,0.0254110405221581,0.987069769529626,0.0366921504028141,0.446637342916802,0.871885313419625,0.568888070527464,0.42335352441296,0.210222183028236,0.684832051163539,0.761947606224567,0.397526146378368,0.0124897772911936,0.722461900208145,0.194919006898999,0.29301555454731,0.217091150814667,0.0213824990205467,0.664849489927292,0.0565906593110412,0.375180735485628,0.67040882515721,0.06308126100339,0.309873505728319,0.179204900283366,0.435050129424781,0.797788369469345,0.106751727871597,0.680401984136552,0.74115601205267,0.945400761673227,0.964139382587746,0.407387367915362,0.837642664089799,0.328056135214865,0.925185719504952,0.780569433234632,0.792473712004721,0.428143438184634,0.712983969599009
2.296,?,-2.0001,29.6428,4.7567e-07,0.0001794,2.0113,5.4,0.058,8.16,6.59,166,1.024,0.125147,'yes','yes','178750',0.693988655693829,0.842963458038867,0.307851469144225,0.634629510575905,0.887740039732307,0.614425071282312,0.510270617203787,0.730162823339924,0.681541811442003,0.0797969249542803,0.159261956578121,0.0936451035086066,0.693914135219529,0.217406865442172,0.772158527979627,0.0268251004163176,0.840893031097949,0.0190947111696005,0.715145740425214,0.059633054304868,0.775611839722842,0.932778458343819,0.615875497227535,0.81933509442024,0.675748402718455,0.565819717478007,0.384286664193496,0.632513930089772,0.623813868267462,0.627877484774217,0.871995687484741,0.598255370277911,0.6780330974143,0.114437317941338,0.757892588851973,0.618356046034023,0.39901957497932,0.695549188647419,0.998298364691436,0.331138713052496,0.485795525601134,0.354862516280264,0.763464969350025,0.791660585673526,0.702960768248886,0.437481910455972,0.591605329886079,0.885340970708057,0.5057993021328,0.363522197352722,0.958560068393126,0.873033862793818,0.0115931688342243,0.617187563795596,0.371781016234308,0.185577952070162,0.605912799015641,0.071950288489461,0.660259925061837,0.302876708330587,0.647509819595143,0.258928618859500,0.252753965556622,0.75601740879938
0.6535,-0.864,?,24.1774,3.5115e-07,2.559e-05,2.076,17.5,0.234,2.91,11,?,0.512,0.00434538,'yes','yes','114753',0.668714268365875,0.353556382469833,0.945929360575974,0.0931988635566086,0.253402097849175,0.312391062034294,0.169980336213484,0.769769171252847,0.460499138804153,0.893585918005556,0.337675115792081,0.995541988871992,0.361269686138257,0.71351444767788,0.380902686854824,0.474783695535734,0.972255303058773,0.582611593184993,0.9749270377215,0.543737228028476,0.895846892846748,0.199694246985018,0.92874026321806,0.757239763624966,0.780159787507728,0.464867393020540,0.396696091396734,0.179663046961650,0.403079848038033,0.399419337976724,0.94359755446203,0.497482425533235,0.154948144918308,0.0499386095907539,0.260887604206800,0.337206807686016,0.712526901857927,0.460756932850927,0.720933394040912,0.628818185301498,0.727975892368704,0.209967008791864,0.677859044866636,0.409586676396430,0.318374235183001,0.573309305123985,0.807188285514712,0.438006319804117,0.882940433220938,0.346642490942031,0.558790935203433,0.714181982446462,0.211154229938984,0.359270898392424,0.897801593877375,0.978578636655584,0.590441783890128,0.68092526984401,0.0400589960627258,0.815392674179748,0.699949745554477,0.450905618723482,0.421728710411116,0.0559633609373122
2.711,-1.9028,?,?,4.2985e-06,1.251e-05,2.0368,44,?,118.72,8.78,363,4.096,0.146599,'yes','yes','219101',0.0978285723831505,0.121077677235007,0.0973467261064798,0.737369396025315,0.493351296288893,0.563529200619087,0.781018736073747,0.94973039161414,0.384292781352997,0.582419029204175,0.106516085332260,0.370081709697843,0.911968443309888,0.867554128635675,0.976386500056833,0.458508701762185,0.0889129706192762,0.673772021196783,0.692489551147446,0.81356123345904,0.367749094497412,0.74268992850557,0.13637138530612,0.70929774781689,0.999025108059868,0.739450219552964,0.470954003045335,0.64512429246679,0.484494009288028,0.327205140842125,0.0822687039617449,0.840810002759099,0.448319910792634,0.720757253468037,0.354821931105107,0.230621481314301,0.478908554883674,0.391905590193346,0.785024903481826,0.839514103718102,0.715679894201458,0.149568633874878,0.828229905804619,0.806855331873521,0.862380214268342,0.873011525953189,0.223525758134201,0.903814642922953,0.0407007012981921,0.429131360724568,0.50446081859991,0.264206439023837,0.593412430258468,0.184447169769555,0.782559136394411,0.822819157503545,0.390461049973965,0.0623868245165795,0.412335654953495,0.319140452658758,0.69956019311212,0.788237003376707,0.827031259890646,0.918108918704093
2.452,-1.2922,?,151.459,1.1726e-05,0.000124,1.8173,78.5,?,99.76,10.25,260,1.024,0.128584,'yes','yes','359711',0.0666998461820185,0.549201535992324,0.154900636058301,0.558254657313228,0.291640987852588,0.399102691560984,0.528796979924664,0.630935056367889,0.950026975478977,0.353247742634267,0.533552776556462,0.736776605248451,0.227187840035185,0.0736006191000342,0.4564510777127,0.306727145100012,0.113926728256047,0.194501956226304,0.755847521591932,0.603253199718893,0.961760825943202,0.999666366027668,0.365509812952951,0.317842367803678,0.566089854342863,0.100824079010636,0.777604256756604,0.0201549127232283,0.64081051480025,0.748227624921128,0.978615469066426,0.84247812954709,0.0880116464104503,0.204693856183439,0.62934737233445,0.545298569370061,0.0760957337915897,0.342426292831078,0.0510597482789308,0.321744284592569,0.0323973332997411,0.591001661028713,0.786099922843277,0.954795323079452,0.0336538369301707,0.119946844642982,0.822636138182133,0.563935889862478,0.772850381908938,0.740855920128524,0.624694816302508,0.523274902021512,0.0937394397333264,0.794555090367794,0.504730331944302,0.394191129365936,0.622316431486979,0.053092896938324,0.949144864920527,0.907955233938992,0.839473912958056,0.883689555106685,0.940987105714157,0.223715427331626
4.6497,-0.8902,?,44.9122,1.9228e-07,?,2.0445,13,?,10.68,8.16,397,4.096,0.125617,'yes','no','342121',0.936722498619929,0.386658422416076,0.278577974066138,0.580085201421753,0.203579082386568,0.395059549482539,0.204415102256462,0.636031691683456,0.338763033971190,0.749956988263875,0.145318377995864,0.737791486084461,0.772586835315451,0.0335603943094611,0.438967673340812,0.214516900246963,0.573289627907798,0.330387508729473,0.890957235358655,0.360355113865808,0.68187237647362,0.695436677196994,0.087409486528486,0.617914235685021,0.605052395258099,0.907161210197955,0.84471388743259,0.127904277062044,0.414935561595485,0.522953684441745,0.84571268223226,0.527870724210516,0.817314090905711,0.802238572621718,0.708064249483868,0.574669668450952,0.344609746243805,0.821058550849557,0.218596322927624,0.00908432668074965,0.371172643732280,0.918364189332351,0.695722813950852,0.53128728363663,0.93250248534605,0.661459972383454,0.688087399350479,0.253270907094702,0.638796801911667,0.747279913630337,0.485414805356413,0.227223956957459,0.309631153708324,0.0990007563959807,0.199220097158104,0.158592439955100,0.859523168066517,0.803481829119846,0.248677630908787,0.259812206728384,0.422441352624446,0.634980449918658,0.851455255411565,0.857530911685899
2.77,-1.0366,?,?,7.3056e-06,9.527e-05,2.0069,147.6,?,33.48,8.08,115,0.256,0.0565464,'yes','yes','337914',0.349120445316657,0.82031528907828,0.985600970452651,0.977633394300938,0.560006086248904,0.431068795500323,0.230577389476821,0.748074892908335,0.114841477712616,0.136616135947406,0.398584384471178,0.961901422357187,0.209680074127391,0.85477121011354,0.283700717147440,0.51091146771796,0.512382886139676,0.617792393546551,0.570512579055503,0.425292508909479,0.221257189055905,0.221229179529473,0.562474142527208,0.132093834225088,0.474901182111353,0.137449142057449,0.905193279264495,0.39736173581332,0.0758519626688212,0.184558659559116,0.264502513222396,0.489492763299495,0.102140389382839,0.361210806295276,0.0684327168855816,0.887561598327011,0.042759541189298,0.72301263269037,0.852529800496995,0.587131376145408,0.910300881136209,0.353208091109991,0.168494610581547,0.897211850155145,0.858672991394997,0.604964180849493,0.469757904298604,0.416702868882567,0.363761481130496,0.57095521921292,0.290560266235843,0.425342594506219,0.698625873075798,0.816080597229302,0.471480871783569,0.97637635562569,0.678421987453476,0.666404271032661,0.902312443824485,0.387645535403863,0.453571077436209,0.66221529757604,0.753544745966792,0.500766103155911
4.772,-1.6523,?,64.5207,2.0753e-06,2.559e-05,2.2197,23.3,?,65.1,10.4,928,12.16,0.227631,'yes','no','421814',0.929607980651781,0.343783963238820,0.597106307512149,0.770986925344914,0.189197973348200,0.53029250795953,0.249302698066458,0.453417839948088,0.260761487064883,0.818276170175523,0.519596826052293,0.539421494817361,0.700049668550491,0.168199984123930,0.0572520087007433,0.396038814680651,0.573867070721462,0.978773982264102,0.42287049908191,0.855574575951323,0.0609549654182047,0.949110254179686,0.72296699648723,0.225232644239441,0.965426356298849,0.902758202049881,0.346597641473636,0.402152358088642,0.945001660380512,0.301493336213753,0.787271728971973,0.549464760813862,0.0345745896920562,0.0822787093929946,0.107504155486822,0.531740219099447,0.302213060436770,0.137890286743641,0.8250908695627,0.358627006411552,0.340517931384966,0.152976240264252,0.691825569374487,0.791439459426329,0.335949170403183,0.113545423839241,0.718391825677827,0.319683438166976,0.815262421267107,0.0133323986083269,0.946219198638573,0.48774290503934,0.346248769434169,0.084902907256037,0.741743511287495,0.730957528110594,0.0496189859695733,0.935675052227452,0.853589665610343,0.0611988485325128,0.415908316383138,0.606555458856747,0.515542556066066,0.929987661773339
2.58,?,-2.1383,51.8109,1.5737e-06,?,?,19.8,-0.041,66.55,?,?,?,0.153556,?,'no','334877',0.196855419548228,0.936777396360412,0.47799412580207,0.66825665673241,0.146748434985057,0.924357164185494,0.840528775937855,0.206743926508352,0.480409541167319,0.959535941015929,0.704047142527997,0.412217252422124,0.352921945974231,0.0869317075703293,0.728024003328755,0.955140162725002,0.241324129281566,0.173779538134113,0.358803843380883,0.388813748257235,0.907002542633563,0.198577200062573,0.980029701488093,0.812613375019282,0.788121093297377,0.930490160128102,0.738442157860845,0.879454451380298,0.308967812685296,0.573202377650887,0.764178026467562,0.585812097648159,0.804661131696776,0.717328965431079,0.205241901101544,0.988373906351626,0.79272142611444,0.00419218582101166,0.388809602474794,0.688034447375685,0.811386096291244,0.522679404821247,0.394020029576495,0.241613223450258,0.302024515112862,0.192055160645396,0.198976920451969,0.824328140588477,0.723341431235895,0.382473836885765,0.198380384594202,0.787409263895825,0.94522102107294,0.874702661065385,0.613713901489973,0.70808093296364,0.625792640261352,0.96351681696251,0.604949131142348,0.798692994983867,0.51743448106572,0.286473506595939,0.179810159839690,0.94262821949087
1.497,-1.671,?,105.029,9.0434e-06,8.937e-05,2.0101,85.4,0.316,261.36,9.85,705,12.16,0.126068,'yes','no','263361',0.681174816796556,0.997133495518938,0.387426130007952,0.553671072004363,0.97472377330996,0.556017096852884,0.655776181258261,0.560253539588302,0.0475088474340737,0.564331189030781,0.293954016175121,0.171589462552220,0.329231318552047,0.0921492928173393,0.717298832256347,0.029287462355569,0.403850501636043,0.479324035113677,0.551810193574056,0.112951069371775,0.215268157888204,0.0504433237947524,0.369010275229812,0.109476283658296,0.68813507980667,0.738879683194682,0.945364962564781,0.285938666667789,0.348294550087303,0.302270771004260,0.859185051405802,0.19926115591079,0.344063697615638,0.869122644653544,0.296994964824989,0.266643782611936,0.431642738869414,0.809271975886077,0.540403577731922,0.384567374596372,0.746669156011194,0.514530611690134,0.507466604234651,0.276269428897649,0.532741660950705,0.868974165292457,0.6122370834928,0.161779868416488,0.0524714975617826,0.770821149228141,0.862646147608757,0.74223064398393,0.0101245094556361,0.613005665363744,0.322795523330569,0.614884301554412,0.452886006329209,0.0308813925366849,0.0302260054741055,0.313229040708393,0.364737935597077,0.689714531647041,0.982311236206442,0.550111048622057
0.845,-1.26,?,80.5384,3.2424e-06,6.028e-05,1.9986,12.6,?,139.05,8.57,387,4.096,0.177203,'yes','yes','316534',0.339383545797318,0.292492159409449,0.0267826642375439,0.922608263557777,0.412793335271999,0.870517454808578,0.201789359096438,0.420925378566608,0.0587899889796972,0.850317921955138,0.643083929317072,0.574149918043986,0.980905544245616,0.65528262895532,0.905103422235698,0.293209308525547,0.465913963038474,0.61591981886886,0.411450327374041,0.629455164540559,0.511142465285957,0.921133366646245,0.954253420233727,0.561735820490867,0.131170861190185,0.731297925114632,0.232370629673824,0.692853606771678,0.402866962132975,0.0240609229076654,0.485469724284485,0.670199150685221,0.298145841108635,0.449552136240527,0.53249596664682,0.771449236664921,0.319878297159448,0.446347269229591,0.149457162478939,0.330956058809534,0.0282084436621517,0.24016612325795,0.768375155050308,0.132734469370916,0.278854604810476,0.752560251625255,0.498246166855097,0.494462823728099,0.198689583223313,0.51648232829757,0.244858111953363,0.139204312348738,0.539969068719074,0.738171962555498,0.838435753248632,0.138705136952922,0.0976032300386578,0.804153354139999,0.118505978723988,0.644352187402546,0.0675861218478531,0.0974896971601993,0.252159406896681,0.0391145027242601
0.689,-1.0842,?,?,5.551e-06,2.176e-05,1.9171,89.3,0.184,62.53,20.32,860,1.024,0.140844,'yes','yes','324895',0.531702220672742,0.459262148709968,0.509752744110301,0.0798199519049376,0.437771205790341,0.565869377693161,0.494817982427776,0.471555717522278,0.647549733053893,0.835778907872736,0.392134184017777,0.268917675130069,0.528626502957195,0.0358156976290047,0.633087771944702,0.649144366616383,0.770208475412801,0.453835123451427,0.678494392661378,0.245834633009508,0.777967150323093,0.115628054365516,0.336374145466834,0.347035258542746,0.0634132060222328,0.354823610978201,0.424783192109317,0.876509819878265,0.636913397116587,0.0626256817486137,0.281621979549527,0.407243696739897,0.668650578707457,0.472928661387414,0.794640117092058,0.196788964094594,0.914535073330626,0.102658423827961,0.271398729411885,0.145224269479513,0.156385970767587,0.314535189187154,0.815138178877532,0.88940685405396,0.801356163341552,0.543912309221923,0.271951579488814,0.198186643654481,0.158287842525169,0.212521530687809,0.903517204336822,0.540399518795311,0.745038045337424,0.0534156381618232,0.146683975355700,0.687510550254956,0.593798540299758,0.0923074146267027,0.599749473622069,0.409915279364213,0.16131954616867,0.376610435312614,0.952054088469595,0.371553908800706
2.03,?,-2.0098,432.891,5.1194e-07,2.395e-05,2.1024,20.5,?,15.28,8.51,242,1.024,0.141504,'yes','no','176453',0.955133878393099,0.634659947827458,0.408681228291243,0.191122155636549,0.533559834817424,0.0199155730661005,0.453843830153346,0.222459665732458,0.655564830172807,0.659068948356435,0.386761308880523,0.644809702411294,0.712233167141676,0.0565298995934427,0.510872408514842,0.560591393150389,0.77212399803102,0.993306836811826,0.778685808414593,0.102450021076947,0.758146439911798,0.743045046925545,0.223761630244553,0.552165871020406,0.215396037092432,0.218311513774097,0.914747290080413,0.0967296727467328,0.160085428738967,0.193759660236537,0.142084482591599,0.899983549490571,0.982356733642519,0.78058830765076,0.857250003376976,0.341619760729373,0.474948048824444,0.119233785429969,0.414021859876812,0.0866255725268275,0.986088931793347,0.0931304306723177,0.0155370521824807,0.478678789455444,0.48588599357754,0.406956025864929,0.775928879389539,0.559241513721645,0.60057037207298,0.324352132389322,0.69815196772106,0.822431547334418,0.916643508942798,0.183795775519684,0.493977857520804,0.198874581372365,0.179405806120485,0.0954947110731155,0.919791563181207,0.415499376831576,0.390755192609504,0.147058744216338,0.313872859580442,0.515691035892814
3.076,-1.2316,?,200.427,3.6249e-06,?,2.1504,13,?,49.68,7.64,494,16.384,0.101077,'yes','yes','375246',0.741137166740373,0.628739789128304,0.669440948637202,0.421171263093129,0.541444070171565,0.472393057541922,0.93991663865745,0.815166717860848,0.240779206156731,0.694897037697956,0.604969715233892,0.782635391457006,0.583678599447012,0.317630421603099,0.853967251256108,0.908645669464022,0.622275841189548,0.0295693732332438,0.29946016240865,0.0757744912989438,0.0436399953905493,0.872206314001232,0.362539982423186,0.634699132526293,0.509881264064461,0.52894156659022,0.238853533053771,0.0741116751451045,0.587873714277521,0.724277332657948,0.525720751611516,0.627728445688263,0.0536368128377944,0.735822830582038,0.0390475953463465,0.872429604874924,0.958716221619397,0.76487186551094,0.709205207880586,0.388679554918781,0.0811776076443493,0.241621522000059,0.810748997610062,0.30646091629751,0.273140513338149,0.919263020157814,0.765861063497141,0.686261860188097,0.205379949882627,0.656040822621435,0.652213764144108,0.621670876629651,0.540568896569312,0.500823938520625,0.234528350643814,0.0815223369281739,0.0265027836430818,0.128505454631522,0.332664246670902,0.113751042634249,0.559591424651444,0.587453978601843,0.511284638661891,0.259771266952157
